mission_id,disp_group,category_icon,description,mission_condition,condition_value_1,condition_value_2,condition_value_3,condition_num,mission_reward_id,system_id,visible_flag,start_time,end_time
56011317,201103,301,"讓霞（魔法少女）成為夥伴",6011,112201,0,0,1,56011317,501,1,"2020/06/03 16:00:00","2030/04/01 14:59:59"
56011318,201103,301,"將霞（魔法少女）升到★3",6011,112201,0,0,3,56011318,501,1,"2020/06/03 16:00:00","2030/04/01 14:59:59"
56011319,201103,301,"將霞（魔法少女）升到★5",6011,112201,0,0,5,56011319,501,1,"2020/06/03 16:00:00","2030/04/01 14:59:59"
56011320,201104,301,"讓栞（魔法少女）成為夥伴",6011,112301,0,0,1,56011320,501,1,"2020/06/03 16:00:00","2030/04/01 14:59:59"
56011321,201104,301,"讓栞（魔法少女）升到★3",6011,112301,0,0,3,56011321,501,1,"2020/06/03 16:00:00","2030/04/01 14:59:59"
56011322,201104,301,"讓栞（魔法少女）升到★5",6011,112301,0,0,5,56011322,501,1,"2020/06/03 16:00:00","2030/04/01 14:59:59"
56011323,201010,301,"將真步升到★6",6011,101001,0,0,6,56011323,501,1,"2020/06/03 16:00:00","2030/04/01 14:59:59"
56011324,201104,301,"讓貪吃佩可（公主）成為夥伴",6011,180401,0,0,1,56011324,501,1,"2020/06/22 16:00:00","2030/04/01 14:59:59"
56011325,201104,301,"將貪吃佩可（公主）升到★3",6011,180401,0,0,3,56011325,501,1,"2020/06/22 16:00:00","2030/04/01 14:59:59"
56011326,201104,301,"將貪吃佩可（公主）升到★5",6011,180401,0,0,5,56011326,501,1,"2020/06/22 16:00:00","2030/04/01 14:59:59"
56011327,201105,301,"讓卯月（NGs）成為夥伴",6011,112401,0,0,1,56011327,501,1,"2020/09/30 16:00:00","2030/04/01 14:59:59"
56011328,201105,301,"將卯月（NGs）升到★3",6011,112401,0,0,3,56011328,501,1,"2020/09/30 16:00:00","2030/04/01 14:59:59"
56011329,201105,301,"將卯月（NGs）升到★5",6011,112401,0,0,5,56011329,501,1,"2020/09/30 16:00:00","2030/04/01 14:59:59"
56011330,201106,301,"讓未央（NGs）成為夥伴",6011,112601,0,0,1,56011330,501,1,"2020/09/30 16:00:00","2030/04/01 14:59:59"
56011331,201106,301,"將未央（NGs）升到★3",6011,112601,0,0,3,56011331,501,1,"2020/09/30 16:00:00","2030/04/01 14:59:59"
56011332,201106,301,"將未央（NGs）升到★5",6011,112601,0,0,5,56011332,501,1,"2020/09/30 16:00:00","2030/04/01 14:59:59"
56011333,201001,301,"將日和升到★6",6011,100101,0,0,6,56011333,501,1,"2020/07/02 16:00:00","2030/04/01 14:59:59"
56011334,201002,301,"將優衣升到★6",6011,100201,0,0,6,56011334,501,1,"2020/07/02 16:00:00","2030/04/01 14:59:59"
56011335,201003,301,"將怜升到★6",6011,100301,0,0,6,56011335,501,1,"2020/07/02 16:00:00","2030/04/01 14:59:59"
56011336,201106,301,"讓凜（NGs）成為夥伴",6011,112501,0,0,1,56011336,501,1,"2020/10/13 16:00:00","2030/04/01 14:59:59"
56011337,201106,301,"將凜（NGs）升到★3",6011,112501,0,0,3,56011337,501,1,"2020/10/13 16:00:00","2030/04/01 14:59:59"
56011338,201106,301,"將凜（NGs）升到★5",6011,112501,0,0,5,56011338,501,1,"2020/10/13 16:00:00","2030/04/01 14:59:59"
56011339,201110,301,"讓優妮成為夥伴",6011,111001,0,0,1,56011339,501,1,"2020/07/02 16:00:00","2030/04/01 14:59:59"
56011340,201110,301,"將優妮升到★3",6011,111001,0,0,3,56011340,501,1,"2020/07/02 16:00:00","2030/04/01 14:59:59"
56011341,201110,301,"將優妮升到★5",6011,111001,0,0,5,56011341,501,1,"2020/07/02 16:00:00","2030/04/01 14:59:59"
56011342,201012,301,"將初音升到★6",6011,101201,0,0,6,56011342,501,1,"2020/08/03 16:00:00","2030/04/01 14:59:59"
56011343,201111,301,"讓琪愛兒成為夥伴",6011,110901,0,0,1,56011343,501,1,"2020/07/20 16:00:00","2030/04/01 14:59:59"
56011344,201111,301,"將琪愛兒升到★3",6011,110901,0,0,3,56011344,501,1,"2020/07/20 16:00:00","2030/04/01 14:59:59"
56011345,201111,301,"將琪愛兒升到★5",6011,110901,0,0,5,56011345,501,1,"2020/07/20 16:00:00","2030/04/01 14:59:59"
56011346,201112,301,"讓鈴（遊俠）成為夥伴",6011,112701,0,0,1,56011346,501,1,"2020/08/06 16:00:00","2030/04/01 14:59:59"
56011347,201112,301,"將鈴（遊俠）升到★3",6011,112701,0,0,3,56011347,501,1,"2020/08/06 16:00:00","2030/04/01 14:59:59"
56011348,201112,301,"將鈴（遊俠）升到★5",6011,112701,0,0,5,56011348,501,1,"2020/08/06 16:00:00","2030/04/01 14:59:59"
56011349,201041,301,"將珠希升到★6",6011,104601,0,0,6,56011349,501,1,"2020/09/04 16:00:00","2030/04/01 14:59:59"
56011350,201113,301,"讓真陽（遊俠）成為夥伴",6011,112801,0,0,1,56011350,501,1,"2020/08/21 16:00:00","2030/04/01 14:59:59"
56011351,201113,301,"將真陽（遊俠）升到★3",6011,112801,0,0,3,56011351,501,1,"2020/08/21 16:00:00","2030/04/01 14:59:59"
56011352,201113,301,"將真陽（遊俠）升到★5",6011,112801,0,0,5,56011352,501,1,"2020/08/21 16:00:00","2030/04/01 14:59:59"
56011353,201114,301,"讓步未（奇幻）成為夥伴",6011,113001,0,0,1,56011353,501,1,"2020/09/04 16:00:00","2030/04/01 14:59:59"
56011354,201114,301,"將步未（奇幻）升到★3",6011,113001,0,0,3,56011354,501,1,"2020/09/04 16:00:00","2030/04/01 14:59:59"
56011355,201114,301,"將步未（奇幻）升到★5",6011,113001,0,0,5,56011355,501,1,"2020/09/04 16:00:00","2030/04/01 14:59:59"
56011356,201115,301,"讓可可蘿（公主）成為夥伴",6011,180501,0,0,1,56011356,501,1,"2020/09/01 16:00:00","2030/04/01 14:59:59"
56011357,201115,301,"將可可蘿（公主）升到★3",6011,180501,0,0,3,56011357,501,1,"2020/09/01 16:00:00","2030/04/01 14:59:59"
56011358,201115,301,"將可可蘿（公主）升到★5",6011,180501,0,0,5,56011358,501,1,"2020/09/01 16:00:00","2030/04/01 14:59:59"
56011359,201043,301,"將美冬升到★6",6011,104801,0,0,6,56011359,501,1,"2020/09/30 16:00:00","2030/04/01 14:59:59"
56011360,201116,301,"讓璃乃（奇幻）成為夥伴",6011,112901,0,0,1,56011360,501,1,"2020/09/04 16:00:00","2030/04/01 14:59:59"
56011361,201116,301,"將璃乃（奇幻）升到★3",6011,112901,0,0,3,56011361,501,1,"2020/09/04 16:00:00","2030/04/01 14:59:59"
56011362,201116,301,"將璃乃（奇幻）升到★5",6011,112901,0,0,5,56011362,501,1,"2020/09/04 16:00:00","2030/04/01 14:59:59"
56011363,201117,301,"讓祈梨成為夥伴",6011,106601,0,0,1,56011363,501,1,"2020/09/16 16:00:00","2030/04/01 14:59:59"
56011364,201117,301,"將祈梨升到★3",6011,106601,0,0,3,56011364,501,1,"2020/09/16 16:00:00","2030/04/01 14:59:59"
56011365,201117,301,"將祈梨升到★5",6011,106601,0,0,5,56011365,501,1,"2020/09/16 16:00:00","2030/04/01 14:59:59"
56011366,201118,301,"讓杏奈（夏日）成為夥伴",6011,113201,0,0,1,56011366,501,1,"2020/11/02 16:00:00","2030/04/01 14:59:59"
56011367,201118,301,"將杏奈（夏日）升到★3",6011,113201,0,0,3,56011367,501,1,"2020/11/02 16:00:00","2030/04/01 14:59:59"
56011368,201118,301,"將杏奈（夏日）升到★5",6011,113201,0,0,5,56011368,501,1,"2020/11/02 16:00:00","2030/04/01 14:59:59"
56011369,201119,301,"讓優衣（公主）成為夥伴",6011,180201,0,0,1,56011369,501,1,"2020/11/02 16:00:00","2030/04/01 14:59:59"
56011370,201119,301,"將優衣（公主）升到★3",6011,180201,0,0,3,56011370,501,1,"2020/11/02 16:00:00","2030/04/01 14:59:59"
56011371,201119,301,"將優衣（公主）升到★5",6011,180201,0,0,5,56011371,501,1,"2020/11/02 16:00:00","2030/04/01 14:59:59"
56011372,201044,301,"將靜流升到★6",6011,104901,0,0,6,56011372,501,1,"2020/11/02 16:00:00","2030/04/01 14:59:59"
56012001,202001,301,"美食殿堂的合計羈絆Rank達到10",6012,1,0,0,10,56012001,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56012002,202002,301,"破曉之星的合計羈絆Rank達到10",6012,2,0,0,10,56012002,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56012003,202003,301,"拉比林斯的合計羈絆Rank達到10",6012,3,0,0,10,56012003,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56012004,202004,301,"慈樂之音的合計羈絆Rank達到10",6012,4,0,0,10,56012004,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56012005,202005,301,"小小甜心的合計羈絆Rank達到10",6012,5,0,0,10,56012005,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56012006,202006,301,"森林守衛的合計羈絆Rank達到10",6012,6,0,0,10,56012006,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56012007,202007,301,"惡魔偽王國軍的合計羈絆Rank達到10",6012,7,0,0,10,56012007,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56012008,202008,301,"NIGHTMARE的合計羈絆Rank達到10",6012,8,0,0,10,56012008,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56012009,202009,301,"咲戀育幼院的合計羈絆Rank達到10",6012,9,0,0,10,56012009,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56012010,202010,301,"哞哞自衛隊的合計羈絆Rank達到10",6012,10,0,0,10,56012010,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56012011,202011,301,"伊麗莎白牧場的合計羈絆Rank達到10",6012,11,0,0,10,56012011,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56012012,202012,301,"墨丘利財團的合計羈絆Rank達到10",6012,12,0,0,10,56012012,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56012013,202013,301,"暮光流星群的合計羈絆Rank達到10",6012,13,0,0,10,56012013,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56012014,202014,301,"月光學院的合計羈絆Rank達到10",6012,14,0,0,10,56012014,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56012015,202015,301,"純白之翼的合計羈絆Rank達到10",6012,15,0,0,10,56012015,501,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
56012016,202016,301,"聖德蕾莎女子學院（好朋友社）的合計羈絆Rank達到10",6012,16,0,0,10,56012016,501,1,"2020/07/02 16:00:00","2030/04/01 14:59:59"
56012017,202017,301,"龍族巢穴的合計羈絆Rank達到10",6012,17,0,0,10,56012017,501,1,"2020/09/16 16:00:00","2030/04/01 14:59:59"
56012100,202100,301,"NGs的合計羈絆Rank達到10",6012,100,0,0,10,56012100,501,1,"2020/09/30 16:00:00","2030/04/01 14:59:59"
56014001,503001,108,"跟 10 人成為好友",6014,0,0,0,10,56014001,904,1,"2020/02/18 16:00:00","2030/04/01 14:59:59"
56014002,503001,108,"跟 20 人成為好友",6014,0,0,0,20,56014002,904,1,"2020/02/18 16:00:00","2030/04/01 14:59:59"
56014003,503001,108,"跟 30 人成為好友",6014,0,0,0,30,56014003,904,1,"2020/02/18 16:00:00","2030/04/01 14:59:59"
56015001,504001,109,"挑戰10次好友對戰吧",6016,0,0,0,10,56015001,905,1,"2020/02/18 16:00:00","2030/04/01 14:59:59"
56015002,504001,109,"挑戰50次好友對戰吧",6016,0,0,0,50,56015002,905,1,"2020/02/18 16:00:00","2030/04/01 14:59:59"
56015003,504001,109,"挑戰100次好友對戰吧",6016,0,0,0,100,56015003,905,1,"2020/02/18 16:00:00","2030/04/01 14:59:59"
58002001,101001,101,"將主角等級升到 Lv50",8002,0,0,0,50,58002001,0,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
58002002,101001,101,"將主角等級升到 Lv90",8002,0,0,0,90,58002002,0,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
58002003,101001,101,"將主角等級升到 Lv120",8002,0,0,0,120,58002003,0,1,"2015/04/01 15:00:00","2030/04/01 14:59:59"
58008001,301001,602,"",8008,2000002,0,0,1,0,801,0,"2015/04/01 15:00:00","2030/04/01 14:59:59"
58008002,301001,602,"",8008,2001006,0,0,1,0,801,0,"2015/04/01 15:00:00","2030/04/01 14:59:59"
58008003,301001,602,"",8008,2002006,0,0,1,0,801,0,"2015/04/01 15:00:00","2030/04/01 14:59:59"
58008004,301001,602,"",8008,2003010,0,0,1,0,801,0,"2015/04/01 15:00:00","2030/04/01 14:59:59"
58008005,301001,602,"",8008,2004010,0,0,1,0,801,0,"2015/04/01 15:00:00","2030/04/01 14:59:59"
58008006,301001,602,"",8008,2005010,0,0,1,0,801,0,"2015/04/01 15:00:00","2030/04/01 14:59:59"
58008007,301001,602,"",8008,2006099,0,0,1,0,801,0,"2015/04/01 15:00:00","2030/04/01 14:59:59"
58008008,301001,602,"",8008,2007099,0,0,1,0,801,0,"2015/04/01 15:00:00","2030/04/01 14:59:59"
58008009,301001,602,"",8008,2008099,0,0,1,0,801,0,"2015/04/01 15:00:00","2030/04/01 14:59:59"
58008010,301001,602,"",8008,2009099,0,0,1,0,801,0,"2015/04/01 15:00:00","2030/04/01 14:59:59"
58008011,301001,602,"",8008,2010099,0,0,1,0,801,0,"2020/02/18 16:00:00","2030/04/01 14:59:59"
58008012,301001,602,"",8008,2011099,0,0,1,0,801,0,"2020/02/18 16:00:00","2030/04/01 14:59:59"
58008013,301001,602,"",8008,2012099,0,0,1,0,801,0,"2020/02/18 16:00:00","2030/04/01 14:59:59"
58008015,301001,602,"閱讀主線劇情第15章第8話",8008,2015008,0,0,1,58008015,801,1,"2020/04/27 16:00:00","2030/04/01 14:59:59"
