story_id,story_group_id,title,sub_title,visible_type,story_end,pre_story_id,love_level,requirement_id,unlock_quest_id,story_quest_id,reward_type_1,reward_id_1,reward_value_1,reward_type_2,reward_id_2,reward_value_2,reward_type_3,reward_id_3,reward_value_3,start_time,end_time
1037007,1037,"智 第7話","不正當卻單純的心情",0,0,1037006,7,103701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1037008,1037,"智 第8話","隱藏的才能！？",0,0,1037007,8,103701,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1038001,1038,"栞 第1話","與病弱少女的相遇",0,0,0,0,103801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1038002,1038,"栞 第2話","搖曳於風中的少女",0,0,1038001,2,103801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1038003,1038,"栞 第3話","一大堆想說的事",0,0,1038002,3,103801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1038004,1038,"栞 第4話","最喜歡的姐姐",0,0,1038003,4,103801,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1038005,1038,"栞 第5話","傾心於那份溫柔",0,0,1038004,5,103801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1038006,1038,"栞 第6話","忌妒的喵特",0,0,1038005,6,103801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1038007,1038,"栞 第7話","第一次的感冒與第一次照顧病人",0,0,1038006,7,103801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1038008,1038,"栞 第8話","牽起那雙手吧",0,0,1038007,8,103801,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1040001,1040,"碧 第1話","成立！BB團",0,0,0,0,104001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1040002,1040,"碧 第2話","順利抓住訣竅了嗎！？",0,0,1040001,2,104001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1040003,1040,"碧 第3話","交朋友需搏上一命",0,0,1040002,3,104001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1040004,1040,"碧 第4話","真．邊緣人對決！？",0,0,1040003,4,104001,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1040005,1040,"碧 第5話","主題曲完成了！",0,0,1040004,5,104001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1040006,1040,"碧 第6話","希望你能陪在身邊",0,0,1040005,6,104001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1040007,1040,"碧 第7話","星殞之夜的奇蹟",0,0,1040006,7,104001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1040008,1040,"碧 第8話","我的第一個朋友",0,0,1040007,8,104001,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1042001,1042,"千歌 第1話","迴盪於森林深處的歌聲",0,0,0,0,104201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1042002,1042,"千歌 第2話","怎麼也想掙脫那迷惘",0,0,1042001,2,104201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1042003,1042,"千歌 第3話","給願意喜歡我的人",0,0,1042002,3,104201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1042004,1042,"千歌 第4話","樂譜所指引的相遇",0,0,1042003,4,104201,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1042005,1042,"千歌 第5話","另一名唱喚士",0,0,1042004,5,104201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1042006,1042,"千歌 第6話","希望第一個人是你",0,0,1042005,6,104201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1042007,1042,"千歌 第7話","當全新的旋律誕生之時",0,0,1042006,7,104201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1042008,1042,"千歌 第8話","只為你而唱的歌",0,0,1042007,8,104201,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1043001,1043,"真琴 第1話","正義感滿溢的少女",0,0,0,0,104301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1043002,1043,"真琴 第2話","突擊！真琴的晚餐",0,0,1043001,2,104301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1043003,1043,"真琴 第3話","禁止進出？",0,0,1043002,3,104301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1043004,1043,"真琴 第4話","空著肚子豈能考試",0,0,1043003,4,104301,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1043005,1043,"真琴 第5話","撿到的驚人之物",0,0,1043004,5,104301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1043006,1043,"真琴 第6話","無趣轉變為有趣",0,0,1043005,6,104301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1043007,1043,"真琴 第7話","幹勁十足的理由",0,0,1043006,7,104301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1043008,1043,"真琴 第8話","潛伏於石榴裙裡的猛獸",0,0,1043007,8,104301,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1044001,1044,"伊莉亞 第1話","與統御黑夜之人的相遇",0,0,0,0,104401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1044002,1044,"伊莉亞 第2話","想要成為大人的少女的煩惱",0,0,1044001,2,104401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1044003,1044,"伊莉亞 第3話","解開復活的原因吧！",0,0,1044002,3,104401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1044004,1044,"伊莉亞 第4話","獻給美麗吸血鬼的供品",0,0,1044003,4,104401,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1044005,1044,"伊莉亞 第5話","地下墓穴的復活儀式",0,0,1044004,5,104401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1044006,1044,"伊莉亞 第6話","吸血鬼妹妹與眷屬的哥哥",0,0,1044005,6,104401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1044007,1044,"伊莉亞 第7話","尋求著復活的祕寶",0,0,1044006,7,104401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1044008,1044,"伊莉亞 第8話","統御黑夜之人的末日？",0,0,1044007,8,104401,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1045001,1045,"空花 第1話","遭遇！妄想爆炸的少女",0,0,0,0,104501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1045002,1045,"空花 第2話","先從交往開始",0,0,1045001,2,104501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1045003,1045,"空花 第3話","空花的祕密花園",0,0,1045002,3,104501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1045004,1045,"空花 第4話","空花的處女作！？",0,0,1045003,4,104501,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1045005,1045,"空花 第5話","暴露於眾目睽睽之下",0,0,1045004,5,104501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1045006,1045,"空花 第6話","沒有這個就不行啊……",0,0,1045005,6,104501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1045007,1045,"空花 第7話","空花，變態之時",0,0,1045006,7,104501,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1045008,1045,"空花 第8話","空花大旋轉",0,0,1045007,8,104501,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1046001,1046,"珠希 第1話","自肥的貓的報恩",0,0,0,0,104601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1046002,1046,"珠希 第2話","三更半夜的大搜查線",0,0,1046001,2,104601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1046003,1046,"珠希 第3話","幻影貓現身",0,0,1046002,3,104601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1046004,1046,"珠希 第4話","珠希的奇策！",0,0,1046003,4,104601,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1046005,1046,"珠希 第5話","算計好的陰謀",0,0,1046004,5,104601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1046006,1046,"珠希 第6話","幻影貓再臨",0,0,1046005,6,104601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1046007,1046,"珠希 第7話","尋找傳說中的『巨貓』",0,0,1046006,7,104601,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1046008,1046,"珠希 第8話","臉紅失措☆瘦身大作戰",0,0,1046007,8,104601,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1046009,1046,"珠希 第9話","貓咪的顧慮，搭檔不明白",0,0,1046008,9,104601,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:00"
1046010,1046,"珠希 第10話","Shock The Cat！",0,0,1046009,10,104601,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:00"
1046011,1046,"珠希 第11話","少女心和鯛魚燒和——",0,0,1046010,11,104601,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:00"
1046012,1046,"珠希 第12話","向巨大邪惡挑戰的雙人義賊",0,0,1046011,12,104601,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2030/12/17 14:59:00"
1047001,1047,"純 第1話","守衛與走失者",0,0,0,0,104701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1047002,1047,"純 第2話","禮物竟突然間",0,0,1047001,2,104701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1047003,1047,"純 第3話","以自拍留下回憶",0,0,1047002,3,104701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1047004,1047,"純 第4話","英雄的日常",0,0,1047003,4,104701,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1047005,1047,"純 第5話","Behind．The．Mask",0,0,1047004,5,104701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1047006,1047,"純 第6話","少女心的團長",0,0,1047005,6,104701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1047007,1047,"純 第7話","想要更了解你",0,0,1047006,7,104701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1047008,1047,"純 第8話","真正的英雄",0,0,1047007,8,104701,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1048001,1048,"美冬 第1話","一步一步的教導你啦",0,0,0,0,104801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1048002,1048,"美冬 第2話","古城討伐戰",0,0,1048001,2,104801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1048003,1048,"美冬 第3話","師父失格",0,0,1048002,3,104801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1048004,1048,"美冬 第4話","重視效率的逃亡劇",0,0,1048003,4,104801,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1048005,1048,"美冬 第5話","阻於財寶前的三項試煉",0,0,1048004,5,104801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1048006,1048,"美冬 第6話","奇妙花店的護衛任務",0,0,1048005,6,104801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1048007,1048,"美冬 第7話","師徒之戰",0,0,1048006,7,104801,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1048008,1048,"美冬 第8話","甜蜜草莓時光",0,0,1048007,8,104801,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1048009,1048,"美冬 第9話","追求『究極的效率』",0,0,1048008,9,104801,0,0,8,91002,50,0,0,0,0,0,0,"2020/09/30 16:00:00","2030/12/17 14:59:00"
1048010,1048,"美冬 第10話","健康檢查與家庭代工",0,0,1048009,10,104801,0,0,8,91002,50,0,0,0,0,0,0,"2020/09/30 16:00:00","2030/12/17 14:59:00"
1048011,1048,"美冬 第11話","這萌芽的情感究竟是？",0,0,1048010,11,104801,0,0,8,91002,50,0,0,0,0,0,0,"2020/09/30 16:00:00","2030/12/17 14:59:00"
1048012,1048,"美冬 第12話","揮別絕望的情感之力",0,0,1048011,12,104801,0,0,8,91002,50,0,0,0,0,0,0,"2020/09/30 16:00:00","2030/12/17 14:59:00"
1049001,1049,"靜流 第1話","是姐姐唷！弟弟！！",0,0,0,0,104901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1049002,1049,"靜流 第2話","弟弟的喜好是？",0,0,1049001,2,104901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1049003,1049,"靜流 第3話","甜蜜蜜的世界",0,0,1049002,3,104901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1049004,1049,"靜流 第4話","『姐弟』的日常",0,0,1049003,4,104901,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1049005,1049,"靜流 第5話","如夢般的合租生活",0,0,1049004,5,104901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1049006,1049,"靜流 第6話","猶如令人懷念的曾經",0,0,1049005,6,104901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1049007,1049,"靜流 第7話","姐姐的生存意義",0,0,1049006,7,104901,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1049008,1049,"靜流 第8話","無論相隔多遠",0,0,1049007,8,104901,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1050001,1050,"美咲 第1話","成熟的淑女、美咲",0,0,0,0,105001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1050002,1050,"美咲 第2話","優雅又成熟的夜",0,0,1050001,2,105001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1050003,1050,"美咲 第3話","大人的第一次點心店",0,0,1050002,3,105001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1050004,1050,"美咲 第4話","淑女優雅的遊戲",0,0,1050003,4,105001,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1050005,1050,"美咲 第5話","露天咖啡館的讀書會",0,0,1050004,5,105001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1050006,1050,"美咲 第6話","Little Wedding",0,0,1050005,6,105001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1050007,1050,"美咲 第7話","淑女的假日約會行程",0,0,1050006,7,105001,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1050008,1050,"美咲 第8話","憧憬的盛裝打扮",0,0,1050007,8,105001,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1051001,1051,"深月 第1話","美麗的花朵總帶著劇毒",0,0,0,0,105101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1051002,1051,"深月 第2話","催眠術",0,0,1051001,2,105101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1051003,1051,"深月 第3話","你的肩膀就是疲憊的特效藥",0,0,1051002,3,105101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1051004,1051,"深月 第4話","危險的接觸",0,0,1051003,4,105101,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1051005,1051,"深月 第5話","這魔法的效果……？",0,0,1051004,5,105101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1051006,1051,"深月 第6話","深月老師的特別授課",0,0,1051005,6,105101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1051007,1051,"深月 第7話","魅惑之香呼喚著你",0,0,1051006,7,105101,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1051008,1051,"深月 第8話","被遺忘的情感，再次降臨",0,0,1051007,8,105101,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1052001,1052,"莉瑪 第1話","糟了～遲到了遲到了！",0,0,0,0,105201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1052002,1052,"莉瑪 第2話","憧憬著浪漫",0,0,1052001,2,105201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1052003,1052,"莉瑪 第3話","駱馬（莉瑪）的王子殿下",0,0,1052002,3,105201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1052004,1052,"莉瑪 第4話","宛如繪本般的奇蹟",0,0,1052003,4,105201,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1052005,1052,"莉瑪 第5話","森林中不可思議的相遇",0,0,1052004,5,105201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1052006,1052,"莉瑪 第6話","魔法的時間",0,0,1052005,6,105201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1052007,1052,"莉瑪 第7話","儘管無法成為公主殿下",0,0,1052006,7,105201,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1052008,1052,"莉瑪 第8話","能與你相遇實在太好了",0,0,1052007,8,105201,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1052009,1052,"莉瑪 第9話","愛的逃亡劇",0,0,1052008,9,105201,0,0,8,91002,50,0,0,0,0,0,0,"2020/03/04 16:00:00","2030/12/17 14:59:00"
1052010,1052,"莉瑪 第10話","玩偶裝狂想曲",0,0,1052009,10,105201,0,0,8,91002,50,0,0,0,0,0,0,"2020/03/04 16:00:00","2030/12/17 14:59:00"
1052011,1052,"莉瑪 第11話","特別的溫暖",0,0,1052010,11,105201,0,0,8,91002,50,0,0,0,0,0,0,"2020/03/04 16:00:00","2030/12/17 14:59:00"
1052012,1052,"莉瑪 第12話","即使沒有魔法蘋果",0,0,1052011,12,105201,0,0,8,91002,50,0,0,0,0,0,0,"2020/03/04 16:00:00","2030/12/17 14:59:00"
1053001,1053,"莫妮卡 第1話","人雖小志氣高",0,0,0,0,105301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1053002,1053,"莫妮卡 第2話","白之翼舞於空",0,0,1053001,2,105301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1053003,1053,"莫妮卡 第3話","追求強悍只為信念",0,0,1053002,3,105301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1053004,1053,"莫妮卡 第4話","Swimming．Body",0,0,1053003,4,105301,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1053005,1053,"莫妮卡 第5話","莫妮卡的祕密小隊",0,0,1053004,5,105301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1053006,1053,"莫妮卡 第6話","隱藏於洞穴中的真實",0,0,1053005,6,105301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1053007,1053,"莫妮卡 第7話","閣下，請閉上眼",0,0,1053006,7,105301,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1053008,1053,"莫妮卡 第8話","甜蜜蜜的感激的證明",0,0,1053007,8,105301,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1054001,1054,"紡希 第1話","打工的騎士先生",0,0,0,0,105401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1054002,1054,"紡希 第2話","由愛而生的陷阱",0,0,1054001,2,105401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1054003,1054,"紡希 第3話","秘密舞台",0,0,1054002,3,105401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1054004,1054,"紡希 第4話","夢中被綁的感覺",0,0,1054003,4,105401,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1054005,1054,"紡希 第5話","繩帶捕捉者",0,0,1054004,5,105401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1054006,1054,"紡希 第6話","轉過身後有誰在？",0,0,1054005,6,105401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1054007,1054,"紡希 第7話","無法坦率的心！",0,0,1054006,7,105401,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1054008,1054,"紡希 第8話","愛唱反調的女孩",0,0,1054007,8,105401,0,0,8,91002,50,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1055001,1055,"步未 第1話","未聞其名的那個人",0,0,0,0,105501,0,0,8,91002,20,0,0,0,0,0,0,"2019/07/26 16:00:00","2099/12/17 14:59:59"
1055002,1055,"步未 第2話","害羞的慌張女孩",0,0,1055001,2,105501,0,0,8,91002,20,0,0,0,0,0,0,"2019/07/26 16:00:00","2099/12/17 14:59:59"
1055003,1055,"步未 第3話","幸福的迷路",0,0,1055002,3,105501,0,0,8,91002,20,0,0,0,0,0,0,"2019/07/26 16:00:00","2099/12/17 14:59:59"
1055004,1055,"步未 第4話","叫了我的名字",0,0,1055003,4,105501,0,0,8,91002,50,0,0,0,0,0,0,"2019/07/26 16:00:00","2099/12/17 14:59:59"
1055005,1055,"步未 第5話","建議就是氣勢和勇氣",0,0,1055004,5,105501,0,0,8,91002,20,0,0,0,0,0,0,"2019/07/26 16:00:00","2099/12/17 14:59:59"
1055006,1055,"步未 第6話","與相遇時不同的距離",0,0,1055005,6,105501,0,0,8,91002,20,0,0,0,0,0,0,"2019/07/26 16:00:00","2099/12/17 14:59:59"
1055007,1055,"步未 第7話","擠出勇氣的那一步",0,0,1055006,7,105501,0,0,8,91002,20,0,0,0,0,0,0,"2019/07/26 16:00:00","2099/12/17 14:59:59"
1055008,1055,"步未 第8話","憧憬的開始",0,0,1055007,8,105501,0,0,8,91002,50,0,0,0,0,0,0,"2019/07/26 16:00:00","2099/12/17 14:59:59"
1056001,1056,"流夏 第1話","天生熱心助人",0,0,0,0,105601,0,0,8,91002,20,0,0,0,0,0,0,"2019/03/13 16:00:00","2099/12/17 14:59:59"
1056002,1056,"流夏 第2話","海岸邊的一閃劍光",0,0,1056001,2,105601,0,0,8,91002,20,0,0,0,0,0,0,"2019/03/13 16:00:00","2099/12/17 14:59:59"
1056003,1056,"流夏 第3話","那名女性，有大姊頭風範",0,0,1056002,3,105601,0,0,8,91002,20,0,0,0,0,0,0,"2019/03/13 16:00:00","2099/12/17 14:59:59"
1056004,1056,"流夏 第4話","啣著魚的野貓",0,0,1056003,4,105601,0,0,8,91002,50,0,0,0,0,0,0,"2019/03/13 16:00:00","2099/12/17 14:59:59"
1056005,1056,"流夏 第5話","擊退幽靈是拿手特技？",0,0,1056004,5,105601,0,0,8,91002,20,0,0,0,0,0,0,"2019/03/13 16:00:00","2099/12/17 14:59:59"
1056006,1056,"流夏 第6話","斬斷徘徊之刃！",0,0,1056005,6,105601,0,0,8,91002,20,0,0,0,0,0,0,"2019/03/13 16:00:00","2099/12/17 14:59:59"
1056007,1056,"流夏 第7話","因果報應的鋒利",0,0,1056006,7,105601,0,0,8,91002,20,0,0,0,0,0,0,"2019/03/13 16:00:00","2099/12/17 14:59:59"
1056008,1056,"流夏 第8話","相親騷動",0,0,1056007,8,105601,0,0,8,91002,50,0,0,0,0,0,0,"2019/03/13 16:00:00","2099/12/17 14:59:59"
1057001,1057,"吉塔 第1話","見習騎空士的少女",0,0,0,0,105701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
1057002,1057,"吉塔 第2話","於黃昏天際奔馳的思念",0,0,1057001,2,105701,0,0,8,91002,20,0,0,0,0,0,0,"2015/04/01 15:00:00","2099/12/17 14:59:59"
