comment_id,where_type,character_id,face_type,character_name,description,voice_id,start_time,end_time,pos_x,pos_y,change_face_time,change_face_type,event_id
20002109,51,102001,4,"美美","",108,"2020/08/03 16:00:00","2030/04/19 15:00:00",-285.0,8.0,1.42,4,20002
20002110,51,103601,2,"鏡華","",302,"2020/08/03 16:00:00","2030/04/19 15:00:00",-285.0,8.0,1.615,2,20002
20002111,51,100401,1,"禊","",203,"2020/08/03 16:00:00","2030/04/19 15:00:00",-285.0,8.0,1.258,2,20002
20002112,51,103601,1,"鏡華","",303,"2020/08/03 16:00:00","2030/04/19 15:00:00",-285.0,8.0,0.0,2,20002
20002113,52,102001,2,"美美","",104,"2020/08/03 16:00:00","2030/04/19 15:00:00",-285.0,8.0,1.85,2,20002
20002114,52,100401,2,"禊","",204,"2020/08/03 16:00:00","2030/04/19 15:00:00",-285.0,8.0,1.85,2,20002
20002115,52,102001,2,"美美","",101,"2020/08/03 16:00:00","2030/04/19 15:00:00",-285.0,8.0,1.85,2,20002
20002116,52,103601,2,"鏡華","",304,"2020/08/03 16:00:00","2030/04/19 15:00:00",-285.0,8.0,2.613,2,20002
20002117,52,102001,2,"美美","",105,"2020/08/03 16:00:00","2030/04/19 15:00:00",-285.0,8.0,1.85,2,20002
20002118,52,100401,2,"禊","",205,"2020/08/03 16:00:00","2030/04/19 15:00:00",-285.0,8.0,1.85,2,20002
20002119,52,102001,2,"美美","",102,"2020/08/03 16:00:00","2030/04/19 15:00:00",-285.0,8.0,1.85,2,20002
20002120,52,103601,2,"鏡華","",305,"2020/08/03 16:00:00","2030/04/19 15:00:00",-285.0,8.0,2.613,2,20002
20002121,52,102001,2,"美美","",106,"2020/08/03 16:00:00","2030/04/19 15:00:00",-285.0,8.0,1.85,2,20002
20002122,52,100401,2,"禊","",206,"2020/08/03 16:00:00","2030/04/19 15:00:00",-285.0,8.0,1.85,2,20002
20002123,52,103601,2,"鏡華","",306,"2020/08/03 16:00:00","2030/04/19 15:00:00",-285.0,8.0,2.613,2,20002
20003101,53,190801,1,"花凜","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧",1,"2020/01/31 12:00:00","2030/04/24 14:59:00",-416.5,0.0,3.414,2,20003
20003102,53,190801,1,"花凜","將任務完成，\n並獲得獎勵吧！",2,"2018/01/31 12:00:00","2030/04/24 14:59:00",-416.5,0.0,3.099,2,20003
20003103,54,190801,1,"花凜","似乎有能夠\n領取的獎勵了，\n請確認看看。",3,"2018/01/31 12:00:00","2030/04/24 14:59:00",-416.5,0.0,2.801,2,20003
20003104,54,190801,2,"花凜","能夠領取獎勵了！\n請檢查看看",4,"2018/01/31 12:00:00","2030/04/24 14:59:00",-416.5,0.0,0.0,2,20003
20003105,57,190801,1,"花凜","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝",5,"2018/01/31 12:00:00","2030/04/24 14:59:00",-416.5,0.0,0.0,1,20003
20003106,51,104402,1,"伊莉亞(小孩)","",101,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,8.0,1.422,1,20003
20003107,51,104401,1,"伊莉亞(大人)","",104,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,0.0,1.422,1,20003
20003108,51,101701,2,"香織","",201,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,8.0,1.222,2,20003
20003109,51,101001,1,"真步","",301,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,8.0,1.222,2,20003
20003110,51,104402,1,"伊莉亞(小孩)","",102,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,8.0,2.613,2,20003
20003111,51,104401,1,"伊莉亞(大人)","",105,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,0.0,2.613,2,20003
20003112,51,101701,1,"香織","",202,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,8.0,2.613,2,20003
20003113,51,101001,1,"真步","",302,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,8.0,3.335,5,20003
20003114,51,104402,1,"伊莉亞(小孩)","",103,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,8.0,0.0,1,20003
20003115,51,104401,1,"伊莉亞(大人)","",106,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,0.0,0.0,1,20003
20003116,51,101701,2,"香織","",203,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,8.0,1.55,2,20003
20003117,51,101001,1,"真步","",303,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,8.0,1.45,2,20003
20003118,52,104402,1,"伊莉亞(小孩)","",107,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,8.0,3.335,2,20003
20003119,52,104401,1,"伊莉亞(大人)","",110,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,0.0,3.335,2,20003
20003120,52,101701,1,"香織","",204,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,8.0,2.113,2,20003
20003121,52,101001,1,"真步","",304,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,8.0,2.85,2,20003
20003122,52,104402,2,"伊莉亞(小孩)","",108,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,8.0,1.85,2,20003
20003123,52,104401,2,"伊莉亞(大人)","",111,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,0.0,1.85,2,20003
20003124,52,101701,1,"香織","",205,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,8.0,0.85,2,20003
20003125,52,101001,1,"真步","",305,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,8.0,2.913,2,20003
20003126,52,104402,1,"伊莉亞(小孩)","",109,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,8.0,2.613,2,20003
20003127,52,104401,1,"伊莉亞(大人)","",112,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,0.0,2.613,2,20003
20003128,52,101701,1,"香織","",206,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,8.0,1.85,1,20003
20003129,52,101001,1,"真步","",306,"2020/09/04 16:00:00","2030/04/24 14:59:00",-285.0,8.0,3.213,2,20003
20004101,53,190801,1,"花凜","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧",1,"2020/09/30 16:00:00","2030/04/24 14:59:00",-416.5,0.0,3.414,2,20004
20004102,53,190801,1,"花凜","將任務完成，\n並獲得獎勵吧！",2,"2020/09/30 16:00:00","2030/04/25 14:59:00",-416.5,0.0,3.099,2,20004
20004103,54,190801,1,"花凜","似乎有能夠\n領取的獎勵了，\n請確認看看。",3,"2020/09/30 16:00:00","2030/04/26 14:59:00",-416.5,0.0,2.801,2,20004
20004104,54,190801,2,"花凜","能夠領取獎勵了！\n請檢查看看",4,"2020/09/30 16:00:00","2030/04/27 14:59:00",-416.5,0.0,0.0,2,20004
20004105,57,190801,1,"花凜","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝",5,"2020/09/30 16:00:00","2030/04/28 14:59:00",-416.5,0.0,0.0,1,20004
20004106,51,107501,1,"貪吃佩可","",101,"2020/09/30 16:00:00","2030/04/29 14:59:00",-285.0,8.0,1.13,2,20004
20004107,51,107601,1,"可可蘿","",201,"2020/09/30 16:00:00","2030/04/30 14:59:00",-285.0,8.0,2.895,2,20004
20004108,51,107801,1,"凱留","",301,"2020/09/30 16:00:00","2030/05/01 14:59:00",-285.0,8.0,1.833,2,20004
20004109,51,107701,1,"鈴莓","",401,"2020/09/30 16:00:00","2030/05/02 14:59:00",-285.0,8.0,3.65,2,20004
20004110,51,107501,1,"貪吃佩可","",102,"2020/09/30 16:00:00","2030/05/03 14:59:00",-285.0,8.0,2.066,2,20004
20004111,51,107601,1,"可可蘿","",202,"2020/09/30 16:00:00","2030/05/04 14:59:00",-285.0,8.0,3.802,3,20004
20004112,51,107801,2,"凱留","",302,"2020/09/30 16:00:00","2030/05/05 14:59:00",-285.0,8.0,2.864,1,20004
20004113,51,107701,4,"鈴莓","",402,"2020/09/30 16:00:00","2030/05/06 14:59:00",-285.0,8.0,1.945,6,20004
20004114,51,107501,2,"貪吃佩可","",103,"2020/09/30 16:00:00","2030/05/07 14:59:00",-285.0,8.0,0.0,2,20004
20004115,51,107601,1,"可可蘿","",203,"2020/09/30 16:00:00","2030/05/08 14:59:00",-285.0,8.0,2.569,2,20004
20004116,51,107801,1,"凱留","",303,"2020/09/30 16:00:00","2030/05/09 14:59:00",-285.0,8.0,3.498,2,20004
20004117,51,107701,2,"鈴莓","",403,"2020/09/30 16:00:00","2030/05/10 14:59:00",-285.0,8.0,4.094,1,20004
20004118,51,107501,2,"貪吃佩可","",104,"2020/09/30 16:00:00","2030/05/11 14:59:00",-285.0,8.0,3.4,1,20004
20004119,51,107601,1,"可可蘿","",204,"2020/09/30 16:00:00","2030/05/12 14:59:00",-285.0,8.0,2.683,2,20004
20004120,51,107801,1,"凱留","",304,"2020/09/30 16:00:00","2030/05/13 14:59:00",-285.0,8.0,1.704,5,20004
20004121,51,107701,6,"鈴莓","",404,"2020/09/30 16:00:00","2030/05/14 14:59:00",-285.0,8.0,1.77,2,20004
20004122,52,107501,2,"貪吃佩可","",105,"2020/09/30 16:00:00","2030/05/15 14:59:00",-285.0,8.0,4.4,2,20004
20004123,52,107601,2,"可可蘿","",205,"2020/09/30 16:00:00","2030/05/16 14:59:00",-285.0,8.0,0.0,2,20004
20004124,52,107801,1,"凱留","",305,"2020/09/30 16:00:00","2030/05/17 14:59:00",-285.0,8.0,2.805,2,20004
20004125,52,107701,4,"鈴莓","",405,"2020/09/30 16:00:00","2030/05/18 14:59:00",-285.0,8.0,2.968,1,20004
20004126,52,107501,2,"貪吃佩可","",106,"2020/09/30 16:00:00","2030/05/19 14:59:00",-285.0,8.0,3.73,6,20004
20004127,52,107601,1,"可可蘿","",206,"2020/09/30 16:00:00","2030/05/20 14:59:00",-285.0,8.0,2.601,2,20004
20004128,52,107801,6,"凱留","",306,"2020/09/30 16:00:00","2030/05/21 14:59:00",-285.0,8.0,4.126,5,20004
20004129,52,107701,1,"鈴莓","",406,"2020/09/30 16:00:00","2030/05/22 14:59:00",-285.0,8.0,3.5,2,20004
20004130,52,107501,1,"貪吃佩可","",107,"2020/09/30 16:00:00","2030/05/23 14:59:00",-285.0,8.0,1.828,2,20004
20004131,52,107601,2,"可可蘿","",207,"2020/09/30 16:00:00","2030/05/24 14:59:00",-285.0,8.0,0.0,2,20004
20004132,52,107801,1,"凱留","",307,"2020/09/30 16:00:00","2030/05/25 14:59:00",-285.0,8.0,2.886,2,20004
20004133,52,107701,2,"鈴莓","",407,"2020/09/30 16:00:00","2030/05/26 14:59:00",-285.0,8.0,0.0,2,20004
20005101,53,190801,1,"花凜","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧",1,"2020/11/02 16:00:00","2030/04/24 14:59:00",-416.5,0.0,3.414,2,20005
20005102,53,190801,1,"花凜","將任務完成，\n並獲得獎勵吧！",2,"2020/11/02 16:00:00","2030/04/25 14:59:00",-416.5,0.0,3.099,2,20005
20005103,54,190801,1,"花凜","似乎有能夠\n領取的獎勵了，\n請確認看看。",3,"2020/11/02 16:00:00","2030/04/26 14:59:00",-416.5,0.0,2.801,2,20005
20005104,54,190801,2,"花凜","能夠領取獎勵了！\n請檢查看看",4,"2020/11/02 16:00:00","2030/04/27 14:59:00",-416.5,0.0,0.0,2,20005
20005105,57,190801,1,"花凜","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝",5,"2020/11/02 16:00:00","2030/04/28 14:59:00",-416.5,0.0,0.0,1,20005
20005106,51,107901,1,"タマキ(サマー)","",101,"2020/11/02 16:00:00","2030/05/26 14:59:00",-285.0,8.0,3.07,2,20005
20005107,51,108001,3,"ミフユ(サマー)","",201,"2020/11/02 16:00:00","2030/05/26 14:59:00",-285.0,8.0,2.6,4,20005
20005108,51,107901,4,"タマキ(サマー)","",102,"2020/11/02 16:00:00","2030/05/26 14:59:00",-285.0,8.0,0.0,4,20005
20005109,51,108001,1,"ミフユ(サマー)","",202,"2020/11/02 16:00:00","2030/05/26 14:59:00",-285.0,8.0,4.62,2,20005
20005110,51,107901,2,"タマキ(サマー)","",103,"2020/11/02 16:00:00","2030/05/26 14:59:00",-285.0,8.0,0.0,2,20005
20005111,51,108001,1,"ミフユ(サマー)","",203,"2020/11/02 16:00:00","2030/05/26 14:59:00",-285.0,8.0,2.569,2,20005
20005112,52,107901,2,"タマキ(サマー)","",104,"2020/11/02 16:00:00","2030/05/26 14:59:00",-285.0,8.0,3.4,1,20005
20005113,52,108001,1,"ミフユ(サマー)","",204,"2020/11/02 16:00:00","2030/05/26 14:59:00",-285.0,8.0,2.683,2,20005
20005114,52,107901,2,"タマキ(サマー)","",105,"2020/11/02 16:00:00","2030/05/26 14:59:00",-285.0,8.0,4.4,2,20005
20005115,52,108001,2,"ミフユ(サマー)","",205,"2020/11/02 16:00:00","2030/05/26 14:59:00",-285.0,8.0,0.0,2,20005
20005116,52,107901,2,"タマキ(サマー)","",106,"2020/11/02 16:00:00","2030/05/26 14:59:00",-285.0,8.0,0.0,2,20005
20006101,53,190801,1,"花凜","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧",1,"2020/12/04 16:00:00","2030/04/24 14:59:00",-416.5,0.0,3.414,2,20006
20006102,53,190801,1,"花凜","將任務完成，\n並獲得獎勵吧！",2,"2020/12/04 16:00:00","2030/04/25 14:59:00",-416.5,0.0,3.099,2,20006
20006103,54,190801,1,"花凜","似乎有能夠\n領取的獎勵了，\n請確認看看。",3,"2020/12/04 16:00:00","2030/04/26 14:59:00",-416.5,0.0,2.801,2,20006
20006104,54,190801,2,"花凜","能夠領取獎勵了！\n請檢查看看",4,"2020/12/04 16:00:00","2030/04/27 14:59:00",-416.5,0.0,0.0,2,20006
20006105,57,190801,1,"花凜","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝",5,"2020/12/04 16:00:00","2030/04/28 14:59:00",-416.5,0.0,0.0,1,20006
20006106,51,104701,1,"純","",101,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,0.0,1.13,2,20006
20006107,51,107101,1,"克莉絲提娜","",201,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,0.0,4.754,2,20006
20006108,51,100501,1,"茉莉","",401,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,18.0,2.066,2,20006
20006109,51,103701,1,"智","",301,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,18.0,5.142,2,20006
20006110,51,104701,1,"純","",102,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,0.0,1.13,2,20006
20006111,51,107101,1,"克莉絲提娜","",202,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,0.0,0.0,2,20006
20006112,51,100501,1,"茉莉","",402,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,18.0,5.527,2,20006
20006113,51,103701,1,"智","",302,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,18.0,0.0,1,20006
20006114,51,104701,1,"純","",103,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,0.0,1.13,2,20006
20006115,51,107101,1,"克莉絲提娜","",203,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,0.0,4.126,2,20006
20006116,51,100501,1,"茉莉","",403,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,18.0,2.066,2,20006
20006117,51,103701,1,"智","",303,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,18.0,2.668,2,20006
20006118,52,104701,1,"純","",104,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,0.0,1.13,2,20006
20006119,52,107101,1,"克莉絲提娜","",204,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,0.0,4.809,2,20006
20006120,52,100501,1,"茉莉","",404,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,18.0,2.713,2,20006
20006121,52,103701,1,"智","",304,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,18.0,3.366,2,20006
20006122,52,104701,1,"純","",105,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,0.0,1.13,2,20006
20006123,52,107101,1,"克莉絲提娜","",205,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,0.0,2.32,2,20006
20006124,52,100501,1,"茉莉","",405,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,18.0,3.07,2,20006
20006125,52,103701,1,"智","",305,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,18.0,2.892,2,20006
20006126,52,104701,1,"純","",106,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,0.0,1.13,2,20006
20006127,52,107101,1,"克莉絲提娜","",206,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,0.0,0.0,1,20006
20006128,52,100501,1,"茉莉","",406,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,18.0,0.0,1,20006
20006129,52,103701,1,"智","",306,"2020/12/04 16:00:00","2030/01/01 14:59:59",-285.0,18.0,6.041,2,20006
20007101,53,190802,1,"花凜","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧",1,"2021/01/20 16:00:00","2030/04/24 14:59:00",-416.5,0.0,3.414,2,20007
20007102,53,190802,1,"花凜","將任務完成，\n並獲得獎勵吧！",2,"2021/01/20 16:00:00","2030/04/25 14:59:00",-416.5,0.0,3.099,2,20007
20007103,54,190802,1,"花凜","似乎有能夠\n領取的獎勵了，\n請確認看看。",3,"2021/01/20 16:00:00","2030/04/26 14:59:00",-416.5,0.0,2.801,2,20007
20007104,54,190802,2,"花凜","能夠領取獎勵了！\n請檢查看看",4,"2021/01/20 16:00:00","2030/04/27 14:59:00",-416.5,0.0,0.0,2,20007
20007105,57,190802,1,"花凜","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝",5,"2021/01/20 16:00:00","2030/04/28 14:59:00",-416.5,0.0,0.0,1,20007
20007106,51,108101,1,"忍（萬聖節）","",201,"2021/01/20 16:00:00","2030/01/01 14:59:59",-285.0,8.0,5.02,2,20007
20007107,51,108201,6,"宮子（萬聖節）","",101,"2021/01/20 16:00:00","2030/01/01 14:59:59",-285.0,8.0,4.967,2,20007
20007108,51,108101,4,"忍（萬聖節）","",202,"2021/01/20 16:00:00","2030/01/01 14:59:59",-285.0,8.0,8.014,5,20007
20007109,51,108201,2,"宮子（萬聖節）","",102,"2021/01/20 16:00:00","2030/01/01 14:59:59",-285.0,8.0,0.0,2,20007
20007110,51,108101,1,"忍（萬聖節）","",203,"2021/01/20 16:00:00","2030/01/01 14:59:59",-285.0,8.0,0.0,1,20007
20007111,51,108201,1,"宮子（萬聖節）","",103,"2021/01/20 16:00:00","2030/01/01 14:59:59",-285.0,8.0,0.0,1,20007
20007112,52,108101,2,"忍（萬聖節）","",204,"2021/01/20 16:00:00","2030/01/01 14:59:59",-285.0,8.0,0.0,2,20007
20007113,52,108201,2,"宮子（萬聖節）","",104,"2021/01/20 16:00:00","2030/01/01 14:59:59",-285.0,8.0,0.0,2,20007
20007114,52,108101,2,"忍（萬聖節）","",205,"2021/01/20 16:00:00","2030/01/01 14:59:59",-285.0,8.0,0.0,2,20007
20007115,52,108201,1,"宮子（萬聖節）","",105,"2021/01/20 16:00:00","2030/01/01 14:59:59",-285.0,8.0,5.528,2,20007
20007116,52,108101,1,"忍（萬聖節）","",206,"2021/01/20 16:00:00","2030/01/01 14:59:59",-285.0,8.0,5.392,2,20007
20007117,52,108201,1,"宮子（萬聖節）","",106,"2021/01/20 16:00:00","2030/01/01 14:59:59",-285.0,8.0,6.341,2,20007
20008101,53,190801,1,"花凜","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧",1,"2021/02/09 16:00:00","2030/01/01 14:59:59",-416.5,0.0,3.414,2,20008
20008102,53,190801,1,"花凜","將任務完成，\n並獲得獎勵吧！",2,"2021/02/09 16:00:00","2030/01/01 14:59:59",-416.5,0.0,3.099,2,20008
20008103,54,190801,1,"花凜","似乎有能夠\n領取的獎勵了，\n請確認看看。",3,"2021/02/09 16:00:00","2030/01/01 14:59:59",-416.5,0.0,2.801,2,20008
20008104,54,190801,2,"花凜","能夠領取獎勵了！\n請檢查看看",4,"2021/02/09 16:00:00","2030/01/01 14:59:59",-416.5,0.0,0.0,2,20008
20008105,57,190801,1,"花凜","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝",5,"2021/02/09 16:00:00","2030/01/01 14:59:59",-416.5,0.0,0.0,1,20008
20008106,51,100901,3,"杏奈","",101,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,4.15,1,20008
20008107,51,105601,2,"流夏","",201,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,0.0,2,20008
20008108,51,101301,1,"七七香","",301,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,5.5,2,20008
20008109,51,102701,2,"惠理子","",401,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,5.8,5,20008
20008110,51,105101,1,"深月","",501,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,5.06,2,20008
20008111,51,100901,4,"杏奈","",102,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,0.0,4,20008
20008112,51,105601,4,"流夏","",202,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,5.29,3,20008
20008113,51,101301,2,"七七香","",302,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,1.06,1,20008
20008114,51,102701,1,"惠理子","",402,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,4.11,2,20008
20008115,51,105101,4,"深月","",502,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,5.11,2,20008
20008116,51,100901,2,"杏奈","",103,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,3.31,1,20008
20008117,51,105601,2,"流夏","",203,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,3.02,3,20008
20008118,51,101301,6,"七七香","",303,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,2.83,1,20008
20008119,51,102701,1,"惠理子","",403,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,6.26,5,20008
20008120,51,105101,1,"深月","",503,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,2.72,4,20008
20008121,52,100901,5,"杏奈","",104,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,0.0,5,20008
20008122,52,105601,6,"流夏","",204,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,3.94,2,20008
20008123,52,101301,2,"七七香","",304,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,1.94,5,20008
20008124,52,102701,2,"惠理子","",404,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,6.13,5,20008
20008125,52,105101,1,"深月","",504,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,3.76,2,20008
20008126,52,100901,4,"杏奈","",105,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,3.49,3,20008
20008127,52,105601,1,"流夏","",205,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,6.12,2,20008
20008128,52,101301,1,"七七香","",305,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,4.62,5,20008
20008129,52,102701,5,"惠理子","",405,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,0.0,2,20008
20008130,52,105101,5,"深月","",505,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,0.0,5,20008
20008131,52,100901,1,"杏奈","",106,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,5.92,5,20008
20008132,52,105601,1,"流夏","",206,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,5.63,2,20008
20008133,52,101301,1,"七七香","",306,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,4.17,5,20008
20008134,52,102701,4,"惠理子","",406,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,4.3,2,20008
20008135,52,105101,1,"深月","",506,"2021/02/09 16:00:00","2030/01/01 14:59:59",-285.0,-8.0,2.19,2,20008
20009101,53,190803,1,"花凜","如果完成任務的話，\n就能夠獲得獎勵哦！\n請加油吧",1,"2021/03/25 16:00:00","2030/01/01 14:59:59",-416.5,0.0,3.414,2,20009
20009102,53,190803,1,"花凜","將任務完成，\n並獲得獎勵吧！",2,"2021/03/25 16:00:00","2030/01/01 14:59:59",-416.5,0.0,3.099,2,20009
20009103,54,190803,1,"花凜","似乎有能夠\n領取的獎勵了，\n請確認看看。",3,"2021/03/25 16:00:00","2030/01/01 14:59:59",-416.5,0.0,2.801,2,20009
20009104,54,190803,2,"花凜","能夠領取獎勵了！\n請檢查看看",4,"2021/03/25 16:00:00","2030/01/01 14:59:59",-416.5,0.0,0.0,2,20009
20009105,57,190803,1,"花凜","參加活動辛苦了！\n各位活躍的樣子\n我們始終非常感謝",5,"2021/03/25 16:00:00","2030/01/01 14:59:59",-416.5,0.0,0.0,1,20009
20009106,51,108401,1,"千歌（聖誕節）","",101,"2021/03/25 16:00:00","2030/01/01 14:59:59",-285.0,8.0,3.18,2,20009
20009107,51,108501,4,"胡桃（聖誕節）","",201,"2021/03/25 16:00:00","2030/01/01 14:59:59",-285.0,8.0,0.0,4,20009
20009108,51,108601,1,"綾音（聖誕節）","",301,"2021/03/25 16:00:00","2030/01/01 14:59:59",-285.0,8.0,2.03,2,20009
20009109,51,108401,1,"千歌（聖誕節）","",102,"2021/03/25 16:00:00","2030/01/01 14:59:59",-285.0,8.0,3.21,5,20009
20009110,51,108501,4,"胡桃（聖誕節）","",202,"2021/03/25 16:00:00","2030/01/01 14:59:59",-285.0,8.0,4.28,1,20009
20009111,51,108601,1,"綾音（聖誕節）","",302,"2021/03/25 16:00:00","2030/01/01 14:59:59",-285.0,8.0,2.18,3,20009
20009112,51,108401,4,"千歌（聖誕節）","",103,"2021/03/25 16:00:00","2030/01/01 14:59:59",-285.0,8.0,0.0,4,20009
20009113,51,108501,5,"胡桃（聖誕節）","",203,"2021/03/25 16:00:00","2030/01/01 14:59:59",-285.0,8.0,6.05,2,20009
20009114,51,108601,3,"綾音（聖誕節）","",303,"2021/03/25 16:00:00","2030/01/01 14:59:59",-285.0,8.0,4.0,1,20009
20009115,52,108401,1,"千歌（聖誕節）","",104,"2021/03/25 16:00:00","2030/01/01 14:59:59",-285.0,8.0,9.2,2,20009
20009116,52,108501,1,"胡桃（聖誕節）","",204,"2021/03/25 16:00:00","2030/01/01 14:59:59",-285.0,8.0,6.06,2,20009
20009117,52,108601,2,"綾音（聖誕節）","",304,"2021/03/25 16:00:00","2030/01/01 14:59:59",-285.0,8.0,0.0,2,20009
20009118,52,108401,4,"千歌（聖誕節）","",105,"2021/03/25 16:00:00","2030/01/01 14:59:59",-285.0,8.0,7.12,5,20009
20009119,52,108501,1,"胡桃（聖誕節）","",205,"2021/03/25 16:00:00","2030/01/01 14:59:59",-285.0,8.0,5.09,2,20009
20009120,52,108601,4,"綾音（聖誕節）","",305,"2021/03/25 16:00:00","2030/01/01 14:59:59",-285.0,8.0,3.19,2,20009
20009121,52,108401,4,"千歌（聖誕節）","",106,"2021/03/25 16:00:00","2030/01/01 14:59:59",-285.0,8.0,10.11,5,20009
20009122,52,108501,1,"胡桃（聖誕節）","",206,"2021/03/25 16:00:00","2030/01/01 14:59:59",-285.0,8.0,7.19,2,20009
