gacha_id,gacha_name,description,description_2,description_sp,gacha_detail,gacha_cost_type,price,free_gacha_type,free_gacha_interval_time,free_gacha_count,discount_price,gacha_odds,gacha_odds_star2,gacha_type,movie_id,start_time,end_time,ticket_id,special_id,exchange_id,ticket_id_10,rarity_odds,chara_odds_star1,chara_odds_star2,chara_odds_star3,gacha10_special_odds_star1,gacha10_special_odds_star2,gacha10_special_odds_star3,prizegacha_id,gacha_bonus_id,gacha_times_limit10
30071,"獎勵轉蛋","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","","",2,2,150,0,0,0,50,0,0,1,300071,"2020/08/17 16:00:00","2020/08/21 15:59:59",24001,0,71,24004,250000,30071_1,30071_2,30071_3,0,0,0,100010,0,0
30072,"精選轉蛋","新角色「優妮」登場！\n期間限定登場機率提升！","","",2,2,150,0,0,0,50,0,0,1,300072,"2020/07/02 16:00:00","2020/07/13 15:59:59",24001,0,72,24004,250000,30072_1,30072_2,30072_3,0,0,0,0,1013,0
30073,"獎勵轉蛋","復刻活動角色的登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","","",2,2,150,0,0,0,50,0,0,1,300073,"2020/07/13 16:00:00","2020/07/20 15:59:59",24001,0,73,24004,250000,30073_1,30073_2,30073_3,0,0,0,100011,0,0
30074,"精選轉蛋","新角色「琪愛兒」登場！\n期間限定登場機率提升！","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,150,0,0,0,50,0,0,1,300074,"2020/07/20 16:00:00","2020/07/30 15:59:59",24001,0,74,24004,250000,30074_1,30074_2,30074_3,0,0,0,0,1014,0
30075,"獎勵轉蛋","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","","",2,2,150,0,0,0,50,0,0,1,300075,"2020/07/30 16:00:00","2020/08/03 15:59:59",24001,0,75,24004,250000,30075_1,30075_2,30075_3,0,0,0,100012,0,0
30076,"精選轉蛋","新角色「鈴（遊俠）」登場！\n期間限定登場機率提升！","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,150,0,0,0,50,0,0,1,300076,"2020/08/06 16:00:00","2020/08/17 15:59:59",24001,0,76,24004,250000,30076_1,30076_2,30076_3,0,0,0,0,1015,0
30077,"獎勵轉蛋","復刻活動角色的登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","","",2,2,150,0,0,0,50,0,0,1,300077,"2020/09/11 16:00:00","2020/09/16 15:59:59",24001,0,77,24004,250000,30077_1,30077_2,30077_3,0,0,0,100013,0,0
30078,"精選轉蛋","新角色「真陽（遊俠）」登場！\n期間限定登場機率提升！","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,150,0,0,0,50,0,0,1,300078,"2020/08/21 16:00:00","2020/09/01 15:59:59",24001,0,78,24004,250000,30078_1,30078_2,30078_3,0,0,0,0,1016,0
30080,"精選轉蛋","新角色「璃乃（奇幻）」登場！\n期間限定登場機率提升！","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,150,0,0,0,50,0,0,1,300080,"2020/09/04 16:00:00","2020/09/11 15:59:59",24001,0,80,24004,250000,30080_1,30080_2,30080_3,0,0,0,0,1018,0
30081,"獎勵轉蛋","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","","",2,2,150,0,0,0,50,0,0,1,300081,"2020/10/26 16:00:00","2020/11/02 15:59:59",24001,0,81,24004,250000,30081_1,30081_2,30081_3,0,0,0,100014,0,0
30082,"精選轉蛋","新角色「祈梨」登場！\n期間限定登場機率提升！","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,150,0,0,0,50,0,0,1,300082,"2020/09/16 16:00:00","2020/09/24 15:59:59",24001,0,82,24004,250000,30082_1,30082_2,30082_3,0,0,0,0,1019,0
30083,"獎勵轉蛋","限定角色復刻！登場機率在期間內提升！\n『10 連轉蛋』確定有1個5等以上！","","",2,2,150,0,0,0,50,0,0,1,300083,"2020/09/24 16:00:00","2020/09/30 15:59:59",24001,0,83,24004,250000,30083_1,30083_2,30083_3,0,0,0,100015,0,0
38016,"精選轉蛋","限定角色「忍（萬聖節）」登場！\n期間內取得率上升！","","",2,2,150,0,0,0,50,38016,39016,1,300016,"2019/02/23 16:00:00","2019/02/27 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
38018,"精選轉蛋","限定角色「克莉絲提娜」登場！\n期間內取得率上升！","","",2,2,150,0,0,0,50,38018,39018,1,500018,"2019/02/05 00:00:00","2019/02/13 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
50018,"公主祭典","★3角色登場率2倍\n限定角色「克莉絲提娜」登場！期間內取得率上升！","","",2,2,150,0,0,0,50,50018,51018,1,500018,"2019/02/01 12:00:00","2019/02/04 23:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
50023,"公主祭典","★3角色登場率2倍\n限定角色「優衣（新年）」、「克莉絲提娜」登場！","","",2,2,150,0,0,0,50,50023,51023,1,500023,"2019/05/07 16:00:00","2019/05/14 15:59:59",24001,0,0,0,0,0,0,0,0,0,0,0,0,0
50027,"公主祭典","★3角色登場率2倍\n限定角色「矛依未」登場！","","",2,2,150,0,0,0,50,50027,51027,1,500027,"2019/07/01 16:00:00","2019/07/15 15:59:59",24001,0,27,0,0,0,0,0,0,0,0,0,0,0
50033,"公主祭典","★3角色登場率2倍\n新角色「空花（大江戶）」、限定角色「克莉絲提娜」取得率上升！","","",2,2,150,0,0,0,50,0,0,1,500033,"2019/09/02 16:00:00","2019/09/09 15:59:59",24001,0,33,24004,500000,50033_1,50033_2,50033_3,0,0,0,0,0,0
50049,"公主祭典","★3角色登場機率2倍\n限定「似似花」登場！","","★3角色登場機率2倍\n限定「似似花」現身！",2,2,150,0,0,0,50,0,0,1,500047,"2020/01/21 16:00:00","2020/01/28 15:59:59",24001,0,49,24004,500000,50049_1,50049_2,50049_3,0,0,0,0,0,0
50061,"公主祭典","★3角色登場機率2倍！限定「凱留」登場！\n每次讓目標角色成為夥伴時獲得角色記憶碎片100個！","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n※已經成為夥伴的角色，會自動轉換成女神的秘石。[-]","★3角色登場機率2倍\n限定「凱留」登場！",2,2,150,0,0,0,50,0,0,1,500061,"2020/05/05 16:00:00","2020/05/08 15:59:59",24001,0,61,24004,500000,50061_1,50061_2,50061_3,0,0,0,0,1007,0
50067,"公主祭典","★3角色登場機率2倍！限定「貪吃佩可」登場！\n每次讓目標角色成為夥伴時獲得角色記憶碎片100個！","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n※已經成為夥伴的角色，會自動轉換成女神的秘石。[-]","★3角色登場機率2倍\n限定「貪吃佩可」登場！",2,2,150,0,0,0,50,0,0,1,500067,"2020/06/22 16:00:00","2020/07/02 15:59:59",24001,0,67,24004,500000,50067_1,50067_2,50067_3,0,0,0,0,1010,0
50079,"公主祭典","★3角色登場機率2倍！限定「可可蘿」登場！\n每次讓目標角色成為夥伴時獲得角色記憶碎片100個！","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n※已經成為夥伴的角色，會自動轉換成女神的秘石。[-]","★3角色登場機率2倍\n限定「可可蘿」登場！",2,2,150,0,0,0,50,0,0,1,500079,"2020/09/01 16:00:00","2020/09/04 15:59:59",24001,0,79,24004,500000,50079_1,50079_2,50079_3,0,0,0,0,1017,0
50084,"公主祭典","★3角色登場機率2倍！限定「優衣」登場！\n每次讓目標角色成為夥伴時獲得角色記憶碎片100個！","[3C404E]『10 連轉蛋』[FFBB00,CE4F00]必定出現1位★2以上[-]角色！\n※已經成為夥伴的角色，會自動轉換成女神的秘石。[-]","★3角色登場機率2倍\n限定「優衣」登場！",2,2,150,0,0,0,50,0,0,1,500084,"2020/11/02 16:00:00","2020/11/05 15:59:59",24001,0,84,24004,500000,50084_1,50084_2,50084_3,0,0,0,0,1020,0
60001,"新手衝刺轉蛋","期間限定新手衝刺登場！","","",2,2,1500,0,0,0,50,60001,61001,1,600001,"2019/02/01 12:00:00","2030/10/18 11:59:00",24001,0,9999,0,250000,0,0,0,0,0,0,0,0,1
70001,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","","",2,2,1500,0,0,0,50,70001,71001,1,700001,"2019/04/03 16:00:00","2019/04/10 15:59:59",24001,70001,0,0,0,0,0,0,0,0,0,0,0,1
70002,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","","",2,2,1500,0,0,0,50,70002,71002,1,700001,"2019/04/19 16:00:00","2019/04/26 15:59:59",24001,70002,0,0,0,0,0,0,0,0,0,0,0,1
70003,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","","",2,2,1500,0,0,0,50,70003,71003,1,700001,"2019/06/03 16:00:00","2019/06/10 15:59:59",24001,70003,0,0,0,0,0,0,0,0,0,0,0,1
70004,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","","",2,2,1500,0,0,0,50,70004,71004,1,700001,"2019/06/17 16:00:00","2019/06/24 15:59:59",24001,70004,0,0,0,0,0,0,0,0,0,0,0,1
70005,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","","",2,2,1500,0,0,0,50,70005,71005,1,700001,"2019/07/01 16:00:00","2019/07/08 15:59:59",24001,70005,27,0,0,0,0,0,0,0,0,0,0,1
70006,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","","",2,2,1500,0,0,0,50,70006,71006,1,700001,"2019/07/15 16:00:00","2019/07/22 15:59:59",24001,70006,28,0,0,0,0,0,0,0,0,0,0,1
70007,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","","",2,2,1500,0,0,0,50,0,0,1,700001,"2019/08/01 16:00:00","2019/08/08 15:59:59",24001,70007,30,0,250000,70007_1,70007_2,70007_3,0,0,0,0,0,1
70008,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","","",2,2,1500,0,0,0,50,0,0,1,700001,"2019/08/15 16:00:00","2019/08/22 15:59:59",24001,70008,31,0,250000,70008_1,70008_2,70008_3,0,0,0,0,0,1
70009,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","","",2,2,1500,0,0,0,50,0,0,1,700001,"2019/09/20 16:00:00","2019/09/27 15:59:59",24001,70009,36,0,250000,70009_1,70009_2,70009_3,0,0,0,0,0,1
70010,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","","",2,2,1500,0,0,0,50,0,0,1,700001,"2019/10/01 16:00:00","2019/10/08 15:59:59",24001,70010,37,0,250000,70010_1,70010_2,70010_3,0,0,0,0,0,1
70011,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","","",2,2,1500,0,0,0,50,0,0,1,700001,"2019/10/18 16:00:00","2019/10/25 15:59:59",24001,70011,39,0,250000,70011_1,70011_2,70011_3,0,0,0,0,0,1
70012,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","","",2,2,1500,0,0,0,50,0,0,1,700001,"2019/11/01 16:00:00","2019/11/08 15:59:59",24001,70012,40,0,250000,70012_1,70012_2,70012_3,0,0,0,0,0,1
70013,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","","",2,2,1500,0,0,0,50,0,0,1,700001,"2019/11/19 16:00:00","2019/11/25 15:59:59",24001,70013,42,0,250000,70013_1,70013_2,70013_3,0,0,0,0,0,1
70014,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","","",2,2,1500,0,0,0,50,0,0,1,700001,"2019/12/02 16:00:00","2019/12/09 15:59:59",24001,70014,43,0,250000,70014_1,70014_2,70014_3,0,0,0,0,0,1
70015,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","","",2,2,1500,0,0,0,50,0,0,1,700001,"2019/12/16 16:00:00","2019/12/23 15:59:59",24001,70015,45,0,250000,70015_1,70015_2,70015_3,0,0,0,0,0,1
70016,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","","",2,2,1500,0,0,0,50,0,0,1,700001,"2020/01/02 16:00:00","2020/01/10 15:59:59",24001,70016,47,0,250000,70016_1,70016_2,70016_3,0,0,0,0,0,1
70017,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","","",2,2,1500,0,0,0,50,0,0,1,700001,"2020/01/10 16:00:00","2020/01/17 15:59:59",24001,70017,48,0,250000,70017_1,70017_2,70017_3,0,0,0,0,0,1
70018,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","","",2,2,1500,0,0,0,50,0,0,1,700001,"2020/01/21 16:00:00","2020/01/28 15:59:59",24001,70018,49,0,250000,70018_1,70018_2,70018_3,0,0,0,0,0,1
70019,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","","",2,2,1500,0,0,0,50,0,0,1,700001,"2020/02/04 16:00:00","2020/02/11 15:59:59",24001,70019,52,0,250000,70019_1,70019_2,70019_3,0,0,0,0,1001,1
70020,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","[3C404E]第十位[FFBB00,CE4F00]必定出現★3[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,1500,0,0,0,50,0,0,1,700001,"2020/02/19 16:00:00","2020/02/26 15:59:59",24001,70020,54,0,250000,70020_1,70020_2,70020_3,0,0,0,0,1002,1
70021,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","[3C404E]第十位[FFBB00,CE4F00]必定出現★3[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,1500,0,0,0,50,0,0,1,700001,"2020/03/19 16:00:00","2020/03/26 15:59:59",24001,70021,57,0,250000,70021_1,70021_2,70021_3,0,0,0,0,1004,1
70022,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","[3C404E]第十位[FFBB00,CE4F00]必定出現★3[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,1500,0,0,0,50,0,0,1,700001,"2020/04/22 16:00:00","2020/04/29 15:59:59",24001,70022,60,0,250000,70022_1,70022_2,70022_3,0,0,0,0,1006,1
70023,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","[3C404E]第十位[FFBB00,CE4F00]必定出現★3[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,1500,0,0,0,50,0,0,1,700001,"2020/05/22 16:00:00","2020/05/29 15:59:59",24001,70023,64,0,250000,70023_1,70023_2,70023_3,0,0,0,0,1008,1
70024,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","[3C404E]第十位[FFBB00,CE4F00]必定出現★3[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,1500,0,0,0,50,0,0,1,700001,"2020/06/22 16:00:00","2020/06/29 15:59:59",24001,70024,67,0,250000,70024_1,70024_2,70024_3,0,0,0,0,1010,1
70025,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","[3C404E]第十位[FFBB00,CE4F00]必定出現★3[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,1500,0,0,0,50,0,0,1,700001,"2020/07/20 16:00:00","2020/07/27 15:59:59",24001,70025,74,0,250000,70025_1,70025_2,70025_3,0,0,0,0,1014,1
70026,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","[3C404E]第十位[FFBB00,CE4F00]必定出現★3[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,1500,0,0,0,50,0,0,1,700001,"2020/08/21 16:00:00","2020/08/28 15:59:59",24001,70026,78,0,250000,70026_1,70026_2,70026_3,0,0,0,0,1016,1
70027,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","[3C404E]第十位[FFBB00,CE4F00]必定出現★3[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,1500,0,0,0,50,0,0,1,700001,"2020/10/13 16:00:00","2020/10/19 15:59:59",24001,70027,70,0,250000,70027_1,70027_2,70027_3,0,0,0,0,1012,1
70028,"★3確定白金轉蛋","★3確定白金轉蛋開始舉辦！","[3C404E]第十位[FFBB00,CE4F00]必定出現★3[-]角色！\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,1500,0,0,0,50,0,0,1,700001,"2020/11/02 16:00:00","2020/11/05 15:59:59",24001,70028,84,0,250000,70028_1,70028_2,70028_3,0,0,0,0,1020,1
90001,"特別祭典轉蛋","","","",2,2,150,0,0,0,50,0,0,1,0,"2020/01/30 16:00:00","2030/10/18 11:59:59",24001,0,8888,24004,0,0,0,0,0,0,0,0,0,0
110001,"限定★3角色必中轉蛋","有償寶石限定\n舉辦★3角色必中白金轉蛋！","[3C404E]第10位角色[FFBB00,CE4F00]必定出現限定★3角色！[-]\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,1500,0,0,0,50,0,0,1,1100001,"2020/05/05 16:00:00","2020/05/08 15:59:59",24001,110001,61,0,250000,110001_1,110001_2,110001_3,111001_1,111001_2,111001_3,0,1007,1
110002,"限定★3角色必中轉蛋","有償寶石限定\n舉辦★3角色必中白金轉蛋！","[3C404E]第10位角色[FFBB00,CE4F00]必定出現限定★3角色！[-]\n每次讓目標角色成為夥伴時獲得[FFBB00,CE4F00]角色記憶碎片100個[-]！[-]","",2,2,1500,0,0,0,50,0,0,1,1100001,"2020/05/08 16:00:00","2020/05/12 15:59:59",24001,110001,62,0,250000,110002_1,110002_2,110002_3,111002_1,111002_2,111002_3,0,1007,1
120001,"回歸特別祭典轉蛋","","","",2,2,150,0,0,0,50,0,0,1,0,"2020/08/03 05:00:00","2030/10/18 11:59:59",24001,0,8889,24004,0,0,0,0,0,0,0,0,0,0
