unit_id,unit_name,prefab_id,motion_type,se_type,move_speed,search_area_width,atk_type,normal_atk_cast_time,cutin,cutin_star6,visual_change_flag,comment
306807,"哀嘆之女神",306807,0,16,270,3000,2,1.6,0,0,0,"【魔法】因失意與絕望，而墮落於魔的悲哀王女。\n冀求著慟哭之聲，將恐懼與詛咒滿溢至一切。\n\n‧必殺技，能夠對全體敵人依照其最大 HP\n　造成大幅度的魔法傷害，並且降低其\n　魔法防禦力。\n‧對前方第 2 名、第 3 名的角色，造成\n　中幅度的魔法傷害，並且使其暈眩。\n‧對前方的 2 名角色造成小幅度的魔法傷害，\n　降低其物理攻擊力，且減少其ＴＰ。\n　並且施加詛咒狀態。\n‧當哀嘆之女神自身的 HP\n　低於 40% 時，她的攻擊將會變得更加\n　兇暴。"
306808,"哀嘆之女神",306807,0,16,270,3000,2,1.6,0,0,0,"【魔法】因失意與絕望，而墮落於魔的悲哀王女。\n冀求著慟哭之聲，將恐懼與詛咒滿溢至一切。\n\n‧必殺技能夠對全體敵人依照其最大 HP\n　造成大幅度的魔法傷害，並且降低其\n　魔法防禦力。\n‧對前方第 2、3 名的角色，依照其角色的\n　最大 HP 造成中幅度的魔法傷害，\n　同時使其暈眩。"
306809,"哀嘆之女神",306807,0,16,270,3000,2,1.6,0,0,0,"【魔法】因失意與絕望，而墮落於魔的悲哀王女。\n冀求著慟哭之聲，將恐懼與詛咒滿溢至一切。\n\n‧必殺技能夠對全體敵人依照其最大 HP\n　造成大幅度的魔法傷害，並且降低其\n　魔法防禦力。\n‧對前方第 2、3 名的角色，依照其角色的\n　最大 HP 造成中幅度的魔法傷害，\n　同時使其暈眩。\n‧對前方的 2 名角色造成小幅度的魔法傷害，\n　降低其物理攻擊力，且減少其 TP。\n　並且施加詛咒狀態。\n　此技能所造成的狀態異常，同時也會使傷害\n　無效化。\n‧當哀嘆之女神自身的 HP\n　低於 40% 時，她的攻擊將會變得更加\n　兇暴。"
306810,"哀嘆之女神",306807,0,16,270,3000,2,1.6,0,0,0,"【魔法】因失意與絕望，而墮落於魔的悲哀王女。\n冀求著慟哭之聲，將恐懼與詛咒滿溢至一切。\n\n‧必殺技能夠對全體敵人依照其最大 HP\n　造成大幅度的魔法傷害，並且降低其\n　魔法防禦力。\n‧對前方第 2、3 名的角色，依照其角色的\n　最大 HP 造成中幅度的魔法傷害，\n　同時使其暈眩。\n‧對前方的 2 名角色造成小幅度的魔法傷害，\n　降低其物理攻擊力，且減少其 TP。\n　並且施加詛咒狀態。\n　此技能所造成的狀態異常，同時也會使傷害\n　無效化。\n‧當哀嘆之女神自身的 HP\n　低於 40% 時，她的攻擊將會變得更加\n　兇暴。"
306811,"哀嘆之女神",306800,0,16,270,3000,2,1.6,0,0,0,"【MODE1】將【哞哞自衛隊】的成員做為闇影召喚。\n以斷絕羈絆為企圖，撥弄挑戰者內心深處的弱點。\n\n・使闇影現身。\n・哀嘆之女神自身將不會進行攻擊。"
306812,"哀嘆之女神",306800,0,16,270,3000,2,1.6,0,0,0,"【MODE2】將周圍完全壟罩起永久的黑暗，\n　以那所擁有的咒言詛咒，無止盡地阻擋著\n　冒險者的一切。\n\n‧必殺技能夠對全體敵人依照其最大 HP\n　造成大幅度的魔法傷害，並且降低其\n　魔法防禦力。\n‧對前方的 3 名角色造成小幅度的魔法傷害，\n　同時降低物理防禦力，並且減少 TP ，\n　再降低 TP 上升。\n　同時再造成詛咒、混亂狀態，並且提升行動速度。\n　此技能所造成的狀態異常，同時也會使傷害\n　無效化。\n‧哀嘆之女神自身的物理防禦力將會降低。\n　並且會變成詛咒狀態，減少 TP。"
306813,"哀嘆之女神",306800,0,16,270,3000,2,1.6,0,0,0,"【MODE3】滿溢著那狂氣的悲哀，解放了女王真正的姿態。充斥著災厄之願，連一縷希望也無法原諒。\n\n‧必殺技能夠對全體敵人依照其最大 HP\n　造成大幅度的魔法傷害，並且降低其\n　魔法防禦力。\n‧對前方第 2 名、第 3 名的角色造成\n　中幅度的魔法傷害，並且使其暈眩。\n‧對前方的 2 名角色造成小幅度的魔法傷害，\n　降低其物理攻擊力，且減少其 TP。\n　並且施加詛咒狀態。\n　此技能所造成的狀態異常，同時也會使傷害\n　無效化。\n‧在戰鬥剛開始時，提升自己的魔法攻擊力\n　與行動速度。"
306900,"三重搖滾",306900,0,16,270,1000,2,1.8,0,0,0,"【魔法】被過去的人們祭祀著的三戰士的石像。\n互相增強各自的能力，發出必殺的一擊。\n\n・容易被物理攻擊力下降與魔法攻擊力下降的效果\n所影響。\n・極大幅度提高自己的物理攻擊力與魔法攻擊力\n　對全體敵人造成中幅度的物理傷害與\n　中幅度的魔法傷害。\n・對前方範圍內的敵人造成小幅度的魔法傷害。\n・對全體敵人造成中幅度的物理傷害。"
306901,"三重搖滾",306901,0,16,270,3000,2,1.8,0,0,0,"【魔法】被過去的人們祭祀著的三戰士的石像。\n互相增強各自的能力，發出必殺的一擊。\n\n‧更加地容易受到物理攻擊力降低與魔法攻擊力\n　降低的效果影響。\n‧極大幅度提升自己的物理攻擊力與魔法攻擊力，\n　對全體敵人造成中幅度的物理傷害與\n　中幅度的魔法傷害。\n‧對前方範圍內的敵人造成小幅度的魔法傷害。\n‧對全體敵人造成中幅度的物理傷害。"
307000,"元核‧巨靈",307000,0,16,270,3000,1,1.8,0,0,0,""
307001,"元核‧巨靈",307000,0,16,270,3000,1,1.8,0,0,0,"【物理】從異界之魔石中所誕生的，弩級之巨人。\n以強韌的肉體做為武器，嚴苛的猛攻從不止息。\n\n・更加地容易受到物理攻擊力提升、降低的效果\n　影響。\n‧必殺技，能夠對全體敵人造成大幅度的物理傷害。\n‧對前方 3 名角色造成中幅度的物理傷害。\n・對全體敵人造成物理傷害，並大距離向後擊飛\n　且使其暈眩。"
307002,"元核‧巨靈",307002,0,16,270,3000,1,1.8,0,0,0,""
307003,"元核‧巨靈",307002,0,16,270,3000,1,1.8,0,0,0,"【物理】從異界之魔石中所誕生的，弩級之巨人。\n以強韌的肉體做為武器，嚴苛的猛攻從不止息。\n\n・更加地容易受到物理攻擊力提升、降低的效果\n　影響。\n‧必殺技，能夠對全體敵人造成大幅度的物理傷害。\n‧對前方 3 名角色造成中幅度的物理傷害。\n・於一定時間內保持著防禦的架式，而在之後將會\n　依照這段間內所受到的傷害量，對全體敵人造成\n　物理傷害，使前方 2 名角色麻痺。\n　並且再提高自己的物理攻擊力。\n・對全體敵人造成物理傷害，並大距離向後擊飛\n　且使其暈眩。\n・當元核‧巨靈自身的ＨＰ低於40％的時候，\n　他的攻擊將會變得更加兇暴。"
307004,"元核‧巨靈",307002,0,16,270,3000,1,1.8,0,0,0,"【物理】從異界之魔石中所誕生的，弩級之巨人。\n以強韌的肉體做為武器，嚴苛的猛攻從不止息。\n\n・更加地容易受到物理攻擊力提升、降低的效果\n　影響。\n‧必殺技，能夠對全體敵人造成大幅度的物理傷害。\n‧對前方 3 名角色造成中幅度的物理傷害。\n・於一定時間內保持著防禦的架式，而在之後將會\n　依照這段間內所受到的傷害量，對全體敵人造成\n　物理傷害，使前方 2 名角色麻痺。\n　並且再提高自己的物理攻擊力。\n・對全體敵人造成物理傷害，並大距離向後擊飛\n　且使其暈眩。\n・當元核‧巨靈自身的ＨＰ低於40％的時候，\n　他的攻擊將會變得更加兇暴。"
307005,"元核‧巨靈",307002,0,16,270,3000,1,5.0,0,0,0,"【MODE1】將【美食殿堂】的成員做為闇影\n召喚。以旅途的回憶做為擋箭牌，試圖\n煽動 3 人心中的弱點。\n\n・使闇影現身。\n‧對前方的 3 名角色造成中幅度的物理傷害。\n・對全體敵人造成物理傷害，並大距離向後擊飛\n　且使其暈眩。"
307006,"元核‧巨靈",307002,0,16,270,3000,1,5.0,0,0,0,"【MODE2】那強韌的肉體，不論是何等\n攻擊皆能凌駕於上。以憤怒為糧，巨人會讓人\n見識排山倒海般的大反擊。\n\n・更加地容易受到物理攻擊力提升、降低的效果\n　影響。\n‧必殺技，能夠對全體敵人造成大幅度的物理傷害。\n‧對前方 3 名角色造成中幅度的物理傷害。\n・於一定時間內保持著防禦的架式，而在之後將會\n　依照這段間內所受到的傷害量，對全體敵人造成\n　物理傷害，使前方 2 名角色麻痺。\n　並且再提高自己的物理攻擊力。"
307007,"元核‧巨靈",307002,0,16,270,3000,1,3.0,0,0,0,"【MODE3】弩級的巨人，將全身所有的力量\n完全解放。在無與倫比的破壞力面前\n，任何的小技倆皆無用。\n\n・更加地容易受到物理攻擊力提升、降低的效果\n　影響。\n‧必殺技，能夠對全體敵人造成大幅度的物理傷害。\n‧對前方 3 名角色造成中幅度的物理傷害。\n・於一定時間內保持著防禦的架式，而在之後將會\n　依照這段間內所受到的傷害量，對全體敵人造成\n　物理傷害，使前方 2 名角色麻痺。\n　並且再提高自己的物理攻擊力。\n・對全體敵人造成物理傷害，並大距離向後擊飛\n　且使其暈眩。"
307008,"元核‧巨靈",307000,0,16,270,3000,1,1.8,0,0,0,""
307009,"元核‧巨靈",307000,0,16,270,3000,1,1.8,0,0,0,"【物理】從異界之魔石中所誕生的，弩級之巨人。\n以強韌的肉體做為武器，嚴苛的猛攻從不止息。\n\n‧更加地容易受到物理攻擊力提升、降低的效果\n　影響。\n‧必殺技能夠對全體敵人依照其最大 HP\n　造成大幅度的物理傷害。\n‧對前方的 3 名角色造成中幅度的物理傷害。\n‧對全體敵人造成中幅度的物理傷害，同時\n　大幅度擊退。"
307010,"元核‧巨靈",307008,0,16,270,3000,1,1.8,0,0,0,""
307011,"元核‧巨靈",307008,0,16,270,3000,1,1.8,0,0,0,"【物理】從異界之魔石中所誕生的，弩級之巨人。\n以強韌的肉體做為武器，嚴苛的猛攻從不止息。\n\n‧更加地容易受到物理攻擊力提升、降低的效果\n　影響。\n‧必殺技能夠對全體敵人依照其最大 HP\n　造成大幅度的物理傷害。\n‧對前方的 3 名角色造成中幅度的物理傷害。\n‧於一定時間內保持著防禦的架式，而在之後將會\n　依照這段間內所受到的傷害量，對全體敵人造成\n　物理傷害，同時降低行動速度。\n　並且麻痺前方 2 名角色，同時提升自己的\n　物理攻擊力。\n‧對全體敵人造成中幅度的物理傷害，同時\n　大幅度擊退。\n‧當元核‧巨靈自身的 HP 低於 35% 時，\n　他的攻擊將會變得更加兇暴。"
307012,"元核‧巨靈",307008,0,16,270,3000,1,1.8,0,0,0,"【物理】從異界之魔石中所誕生的，弩級之巨人。\n以強韌的肉體做為武器，嚴苛的猛攻從不止息。\n\n‧更加地容易受到物理攻擊力提升、降低的效果\n　影響。\n‧必殺技能夠對全體敵人依照其最大 HP\n　造成大幅度的物理傷害。\n‧對前方的 3 名角色造成中幅度的物理傷害。\n‧於一定時間內保持著防禦的架式，而在之後將會\n　依照這段間內所受到的傷害量，對全體敵人造成\n　物理傷害，同時降低行動速度。\n　並且麻痺前方 2 名角色，同時提升自己的\n　物理攻擊力。\n‧對全體敵人造成中幅度的物理傷害，同時\n　大幅度擊退。\n‧當元核‧巨靈自身的 HP 低於 35% 時，\n　他的攻擊將會變得更加兇暴。"
307013,"元核‧巨靈",307002,0,16,270,3000,1,5.0,0,0,0,"【MODE1】召喚出【美食殿堂】成員們的\n闇影。以旅途的回憶做為擋箭牌，試圖\n煽動 3 人心中的弱點。\n\n‧對前方的 3 名角色造成中幅度的物理傷害。\n‧對全體敵人造成中幅度的物理傷害，同時\n　大幅度擊退。"
307014,"元核‧巨靈",307002,0,16,270,3000,1,5.0,0,0,0,"【MODE2】那強韌的肉體，不論是何等\n攻擊皆能抵抗忍受。以憤怒為糧，巨人會讓人\n見識排山倒海般的大反擊。\n\n‧更加地容易受到物理攻擊力提升、降低的效果\n　影響。\n‧必殺技能夠對全體敵人造成中幅度的物理傷害。\n‧對前方的 3 名角色造成大幅度的物理傷害。\n‧於一定時間內保持著防禦的架式，而在之後將會\n　依照這段間內所受到的傷害量，對全體敵人造成\n　物理傷害，使前方 2 名角色麻痺。\n　並且再提高自己的物理攻擊力。"
307015,"元核‧巨靈",307002,0,16,270,3000,1,3.0,0,0,0,"【MODE3】弩級的巨人，將全身所有的力量\n完全解放。在無與倫比的破壞力面前，\n任何的小技倆皆無用。\n\n‧更加地容易受到物理攻擊力提升、降低的效果\n　影響。\n‧必殺技能夠對全體敵人造成中幅度的物理傷害。\n‧對前方的 3 名角色造成大幅度的物理傷害。\n‧於一定時間內保持著防禦的架式，而在之後將會\n　依照這段間內所受到的傷害量，對全體敵人造成\n　物理傷害，使前方 2 名角色麻痺。\n　並且再提高自己的物理攻擊力。\n‧對全體敵人造成大幅度的物理傷害，同時\n　大幅度擊退。\n‧在戰鬥剛開始時，提升自己的物理攻擊力\n　和行動速度。"
307100,"機械莉瑪（模式1）",307100,0,16,270,3000,1,2.8,0,0,0,"堅固且擁有多樣招式的謎之巨大兵器的第一型態。\n以蘋果型補給機能夠充填未知的能量，並且還能\n使出將廣範圍焦土化的連續攻擊，請小心！\n\n‧必殺技能夠對全體敵人造成大幅度的物理傷害。\n‧對前方的 1 名角色造成小幅度的物理傷害。\n‧於一定範圍內，展開降低物理攻擊力與迴避，\n　同時造成物理傷害的領域。\n　並且解除前方範圍內角色的\n　素質提升效果。\n‧對前方範圍內造成中幅度的物理傷害，\n　且提升自己的 TP 上升。"
307101,"機械莉瑪（模式2）",307101,0,16,270,3000,1,1.2,0,0,0,"完全地切換到進攻模式的謎之巨大兵器的第二型態。\n核心莉瑪反應爐所釋放的光線，能將大地燃燒殆盡。\n趁機用大量傷害將無防備的巨大兵器狠狠揍一頓吧！\n\n‧必殺技能夠對前方小範圍內造成特大幅度的\n　物理傷害，中範圍處造成大幅度的物理傷害，\n　廣範圍處則是造成中幅度的物理傷害，\n　並且大幅度向後擊飛。\n‧對前方的 1 名角色造成小幅度的物理傷害。\n‧對隨機的 1 名角色造成小幅度的物理傷害。\n‧於一定範圍內，展開大幅度降低物理攻擊力\n　與魔法攻擊力，同時造成魔法傷害的領域。\n　同時使魔法攻擊力最高的 2 名角色沉默。"
307102,"機械莉瑪（模式3）",307102,0,16,270,3000,1,5.5,0,0,0,"能夠自我修復耗損的謎之巨大兵器的第三型態。\n對破綻百出的本體攻擊時，將會有防衛機器人阻撓。\n用範圍攻擊滅掉那些機器人，並且把握這個好機會！\n\n‧將全體敵人大幅度向後擊飛，\n　並且召喚 3 隻迷你機械莉瑪。\n‧迷你機械莉瑪能夠對前方的 1 名\n　角色造成小幅度的物理傷害。\n‧迷你機械莉瑪能夠對隨機的 1 名\n　角色造成中幅度的魔法傷害。\n‧對全體敵人依照其剩餘 HP 造成\n　特大幅度的物理比例傷害。"
307200,"巴西利斯克",307200,0,16,270,3000,2,1.8,0,0,0,"【魔法】追求月之魔力因而飛來的大怪鳥。\n統馭著雛鳥，且揮舞著石化的詛咒之劍。\n\n・對未處於石化狀態的全體角色，造成大幅度的\n　魔法傷害，且短時間內石化。\n　對石化狀態的全體角色，造成最大 HP 80%\n　的傷害。\n‧對前方 3 名角色造成小幅度的魔法傷害。\n　並且此技能傷害所影響造成的中毒狀態，\n　將會使角色陷入長時間的石化。\n・對前方範圍內的敵人給予中幅度的物魔法傷害，\n　並且使其中毒。\n　當自身的 HP 在 50% 以下時，額外將全體敵人\n　向後擊飛，並且召喚咯咯。\n・咯咯能夠對前方範圍內物理攻擊力最高的\n　1 名角色，造成小幅度的物理傷害，並且使其\n　陷入中毒狀態。\n　另外當自己的HP低於最大HP35%時，\n　將會對物理攻擊力最高的同伴中幅度的提高 TP，\n　而自己將會無法繼續戰鬥。"
307300,"惡代官",307300,0,16,270,3000,1,1.6,0,0,0,"【物理】渾身都是貪婪的機關人偶。\n以大江戶町的專制政治者的身分在位，\n做極盡蠻橫之事\n\n・對全體敵人角色造成對應最大HP的\n　大幅度的物理傷害，中幅度的提高\n　自己的物理攻擊力。"
307301,"惡代官",307300,0,16,270,3000,1,1.6,0,0,0,"【物理】渾身都是貪婪的機關人偶。\n以大江戶町的專制政治者的身分在位，\n做極盡蠻橫之事\n\n・對全體敵人角色造成對應最大HP的\n　大幅度的物理傷害，中幅度的提高\n　自己的物理攻擊力。"
307302,"惡代官",307300,0,16,270,3000,1,1.6,0,0,0,"【物理】渾身都是貪婪的機關人偶。\n以大江戶町的專制政治者的身分在位，\n做極盡蠻橫之事\n\n・對全體敵人角色造成對應最大HP的\n　大幅度的物理傷害，中幅度的提高\n　自己的物理攻擊力。"
307303,"惡代官",307300,0,16,270,3000,1,1.6,0,0,0,"【物理】渾身都是貪婪的機關人偶。\n以大江戶町的專制政治者的身分在位，\n做極盡蠻橫之事\n\n・對全體敵人角色造成對應最大HP的\n　大幅度的物理傷害，中幅度的提高\n　自己的物理攻擊力。並且，\n　被召喚的所有家臣的ＨＰ\n　會歸零。\n\n・召喚會對面前的 1 名敵人\n　進行物理攻擊的家臣。\n　當自己的ＨＰ歸零後家臣會，\n　大爆炸，會造成範圍內的全體敵人\n　中幅度的物理傷害。\n‧當惡代官自身的 HP 低於40% 時， \n　他的攻擊將會\n　變得更加兇暴。"
307304,"惡代官",307300,0,16,270,3000,1,1.6,0,0,0,"【MODE1】把【純白之翼\n蘭德索爾分部】成員作為闇影\n召喚出來。嘲笑３個人的堅強羈絆\n慾望的影子強烈襲擊。\n\n・使闇影出現\n・對面前的 1 名敵人造成物理攻擊。\n"
307305,"惡代官",307300,0,16,270,3000,1,1.6,0,0,0,"【MODE2】為了用物慾使喚周遭，\n用各種虛構將人拖引進慾望的漩渦。\n\n・對面前的 1 名敵人造成物理傷害\n・造成所有敵人小幅度的物理傷害，\n　再使其陷入誘惑狀態。\n"
307306,"惡代官",307300,0,16,270,3000,1,1.6,0,0,0,"【MODE3】被虛榮心填滿的貪念，\n打算支配一切解放真實的力量。\n\n・對全體敵人角色造成對應最大HP的\n　大幅度的物理傷害，中幅度的提高\n　自己的物理攻擊力。並且，\n　被召喚的所有家臣的ＨＰ\n　會歸零。\n\n・召喚會對面前的 1 名敵人\n　進行物理攻擊的家臣。\n　當自己的ＨＰ歸零後家臣會，\n　大爆炸，會造成範圍內的全體敵人\n　中幅度的物理傷害。\n"
307307,"惡代官",307307,0,16,270,3000,1,1.6,0,0,0,"【物理】渾身都是貪婪的機關人偶。\n以大江戶町的專制政治者的身分在位，\n做極盡蠻橫之事\n\n‧對全體敵人依照其最大HP造成\n　物理比例傷害，中幅度提升\n　自己的物理攻擊力。"
307308,"惡代官",307307,0,16,270,3000,1,1.6,0,0,0,"【物理】渾身都是貪婪的機關人偶。\n以大江戶町的專制政治者的身分在位，\n做極盡蠻橫之事\n\n‧對全體敵人依照其最大HP造成\n　物理比例傷害，中幅度提升\n　自己的物理攻擊力。"
307309,"惡代官",307307,0,16,270,3000,1,1.6,0,0,0,"【物理】渾身都是貪婪的機關人偶。\n以大江戶町的專制政治者的身分在位，\n做極盡蠻橫之事\n\n‧對全體敵人依照其最大HP造成\n　物理比例傷害，中幅度提升\n　自己的物理攻擊力。並且，\n　被召喚的所有家臣的HP\n　會歸零。\n‧召喚會對面前的1名敵人\n　進行物理攻擊的家臣。\n　家臣在自己的血量變為0時會大爆炸，\n　對全體敵人依照其最大HP造成\n　物理比例傷害。\n‧當惡代官自身的HP低於40%時，\n　他的攻擊將會\n　變得更加兇暴。"
307310,"惡代官",307307,0,16,270,3000,1,1.6,0,0,0,"【物理】渾身都是貪婪的機關人偶。\n以大江戶町的專制政治者的身分在位，\n做極盡蠻橫之事\n\n‧對全體敵人依照其最大HP造成\n　物理比例傷害，中幅度提升\n　自己的物理攻擊力。並且，\n　被召喚的所有家臣的HP\n　會歸零。\n‧召喚會對面前的1名敵人\n　進行物理攻擊的家臣。\n　家臣在自己的血量變為0時會大爆炸，\n　對全體敵人依照其最大HP造成\n　物理比例傷害。\n‧當惡代官自身的HP低於40%時，\n　他的攻擊將會\n　變得更加兇暴。"
307311,"惡代官",307307,0,16,270,3000,1,1.6,0,0,0,"【MODE1】召喚【純白之翼\n蘭德索爾分部】成員\n的闇影。嘲笑3個人的堅強羈絆\n慾望的影子強烈襲擊。\n\n‧對前方的1名角色造成物理傷害。"
307312,"惡代官",307307,0,16,270,3000,1,1.6,0,0,0,"【MODE2】用物慾令周圍臣服，\n用各種虛構將事物捲進慾望的漩渦之中。\n\n‧對前方的1名角色造成物理傷害。\n‧對全體敵人造成小幅度的物理傷害，\n　並且使其陷入誘惑狀態。"
307313,"惡代官",307307,0,16,270,3000,1,1.6,0,0,0,"【MODE3】滿足了虛榮的慾望之心，為了\n支配一切解放了真正的力量。\n\n‧對全體敵人依照其最大HP造成\n　物理比例傷害，中幅度提升\n　自己的物理攻擊力。並且，\n　被召喚的所有家臣的HP\n　會歸零。\n‧召喚會對面前的1名敵人\n　進行物理攻擊的家臣。\n　家臣在自己的血量變為0時會大爆炸，\n　對全體敵人依照其最大HP造成\n　物理比例傷害。\n‧在戰鬥開始之後，提升自己的物理攻擊力\n　與行動速度。"
307400,"貝特魯吉烏斯",307400,0,16,270,3000,1,1.6,0,0,0,""
307401,"貝特魯吉烏斯",307400,0,16,270,3000,1,1.6,0,0,0,"【魔法】在露格尼卡惡名昭彰的魔女教幹部。\n即使到達異世界仍順從著自己的心念，\n以強而有力的權威『不可視之手』的力量暗中活躍。\n\n‧必殺技可對全體敵人造成大幅度的\n　魔法傷害。\n・對前方範圍內的所有角色造成小幅度的魔法傷害與\n　ＴＰ下降。\n　再對全體敵人造成小幅度的魔法傷害。\n‧對後方的 2 名角色造成大幅度的物理傷害。"
307402,"貝特魯吉烏斯",307400,0,16,270,3000,1,1.6,0,0,0,"【魔法】在露格尼卡惡名昭彰的魔女教幹部。\n即使到達異世界仍順從著自己的心念，\n以強而有力的權威『不可視之手』的力量暗中活躍。\n\n‧必殺技可對全體敵人造成大幅度的\n　魔法傷害。\n・對前方範圍內的所有角色造成小幅度的魔法傷害與\n　ＴＰ下降。\n　再對全體敵人造成小幅度的魔法傷害。\n‧對後方的 2 名角色造成大幅度的物理傷害。\n・自戰鬥開始經過50秒後，魔法攻擊力\n　會極大幅度提高。"
307403,"貝特魯吉烏斯",307400,0,16,270,3000,1,1.6,0,0,0,"【魔法】在露格尼卡惡名昭彰的魔女教幹部。\n即使到達異世界仍順從著自己的心念，\n以強而有力的權威『不可視之手』的力量暗中活躍。\n\n‧必殺技可對全體敵人造成大幅度的\n　魔法傷害。\n・對前方範圍內的所有角色造成小幅度的魔法傷害與\n　ＴＰ下降。\n　再對全體敵人造成小幅度的魔法傷害。\n‧對後方的 2 名角色造成大幅度的物理傷害。\n・自戰鬥開始經過50秒後，魔法攻擊力\n　會極大幅度提高。"
307404,"貝特魯吉烏斯",307400,0,16,270,3000,1,1.6,0,0,0,"【MODE1】召喚雷姆與拉姆的闇影。\n被大罪司教的瘋狂吞破的雙胞胎的影子，\n聽從魔女教，阻擋在伙伴面前。\n\n・對面前的 1 名敵人造成物理攻擊。"
307405,"貝特魯吉烏斯",307400,0,16,270,3000,1,1.6,0,0,0,"【MODE2】增強威力、強大無比的權威\n給怠惰的仇敵帶來無情的結局。\n\n‧必殺技可對全體敵人造成大幅度的\n　魔法傷害。\n‧對後方的 2 名角色造成大幅度的物理傷害。\n・造成剩下的ＨＰ比例較少的1名敵人大幅度的魔法傷害，\n　並且施加倒數計時。\n　數字變成0之後，造成最大ＨＰ的95%\n　比例的傷害。"
307406,"貝特魯吉烏斯",307400,0,16,270,3000,1,1.6,0,0,0,"【MODE3】失去理性與人貌的狂熱教徒，\n僅被執念所驅動，忠誠地死命效勞。\n\n‧必殺技可對全體敵人造成大幅度的\n　魔法傷害。\n・對前方範圍內的所有角色造成小幅度的魔法傷害與\n　ＴＰ下降。\n　再對全體敵人造成小幅度的魔法傷害。\n‧對後方的 2 名角色造成大幅度的物理傷害。\n・造成剩下的ＨＰ比例較少的1名敵人大幅度的魔法傷害，\n　並且施加倒數計時。\n　數字變成0之後，造成最大ＨＰ的95%\n　比例的傷害。\n・自戰鬥開始經過50秒後，魔法攻擊力\n　會極大幅度提高。"
307500,"席茲",307500,0,3,270,1000,1,1.8,0,0,0,"【物理】纏繞著猛然兇狂暴風的大怪鳥。\n從魔物圖鑑中脫逃，並將所見之物破壞殆盡。\n\n・對全體敵人依照其最大 HP 造成大幅度的\n　物理傷害。\n・對前方範圍內的敵人造成中幅度物理傷害，\n　並使其暈眩。"
307501,"席茲",307500,0,3,270,1000,1,1.8,0,0,0,"【物理】纏繞著猛然兇狂暴風的大怪鳥。\n從魔物圖鑑中脫逃，並將所見之物破壞殆盡。\n\n・對全體敵人依照其最大 HP 造成大幅度的\n　物理傷害。\n・對前方範圍內的敵人造成中幅度物理傷害，\n　並使其暈眩。"
307502,"席茲",307500,0,3,270,1000,1,1.8,0,0,0,"【物理】纏繞著猛然兇狂暴風的大怪鳥。\n從魔物圖鑑中脫逃，並將所見之物破壞殆盡。\n\n・對全體敵人依照其最大 HP 造成大幅度的\n　物理傷害。\n・對前方範圍內的敵人造成中幅度物理傷害，\n　並使其暈眩。\n・對前方範圍內的敵人依照其最大 HP 造成中幅度\n　的物理傷害。\n・當席茲自身的 HP 低於 50% 之時，牠的攻擊\n　將會變得更加兇暴。"
307503,"席茲",307500,0,3,270,1000,1,1.8,0,0,0,"【物理】纏繞著猛然兇狂暴風的大怪鳥。\n從魔物圖鑑中脫逃，並將所見之物破壞殆盡。\n\n・對全體敵人依照其最大 HP 造成大幅度的\n　物理傷害。\n・對前方範圍內的敵人造成中幅度物理傷害，\n　並使其暈眩。\n・對前方範圍內的敵人依照其最大 HP 造成中幅度\n　的物理傷害。\n・當席茲自身的 HP 低於 50% 之時，牠的攻擊\n　將會變得更加兇暴。"
307504,"紅極鳥",307504,0,3,270,1000,1,1.8,0,0,0,"【物理】貪食塔之魔力，到處為非作歹的巨大魔鳥。\n若因大意過於接近，將會被那暴風與豪雷撕成兩半。\n\n‧對全體敵人造成大幅度的物理傷害，同時對進行\n　魔法攻擊的所有敵人造成中幅度的追加物理傷害。\n‧以從前方數來第2名的角色為中心，造成\n　小範圍的小幅度的物理傷害，並且暈眩。\n‧對前方範圍內的敵人造成中幅度的物理傷害，\n　同時小幅度擊飛。"
307505,"席茲",307505,0,3,270,1000,1,1.8,0,0,0,"【物理】纏繞著猛然兇狂暴風的大怪鳥。\n從魔物圖鑑中脫逃，並將所見之物破壞殆盡。\n\n‧對全體敵人依照其最大 HP 造成大幅度的\n　物理傷害。\n‧對前方範圍內的敵人造成中幅度的物理傷害，\n　並使其暈眩。\n‧對前方範圍內的敵人依照其最大 HP 造成\n　中幅度的物理傷害。\n‧當席茲自身的 HP 低於 50% 時，牠的攻擊\n　將會變得更加兇暴。"
307600,"狂暴王冠",307600,0,16,270,1000,1,1.8,0,0,0,"【物理】謀劃把露娜之塔當作自己的舞台，\n魔界的小丑。以開朗的笑容和瘋狂，玩弄觀眾的命。\n\n・對全體敵人造成大幅度的魔法傷害，\n　並使其陷入黑暗狀態。\n‧隨機分 6 次對 1 名角色造成小幅度的物理傷害\n　對全體敵人造成大的物理傷害。\n　愈是在前排的角色\n　會變得愈容易被這個攻擊擊中。\n‧在前方中距離召喚定時炸彈。\n　炸彈被召喚出來後不僅會在8 秒後大爆炸，\n　也會對範圍內的全體敵人造成中幅度的物理傷害。\n　但是，到爆炸為止前炸彈的ＨＰ\n　低於1％後，會造成狂暴王冠\n　最大ＨＰ15％的物理傷害。"
307700,"阿爾瑪",307700,0,16,270,1000,1,1.8,0,0,0,"【物理】遠古時用來守護迷宮的防衛兵器。在最深處，靜待著跨越了所有困難的入侵者。\n\n・對全體敵人角色造成對應最大HP的\n　特大幅度的魔法傷害。\n・對前方範圍內的敵人造成中幅度的物理傷害。"
