skill_id,name,skill_type,skill_area_width,skill_cast_time,action_1,action_2,action_3,action_4,action_5,action_6,action_7,depend_action_1,depend_action_2,depend_action_3,depend_action_4,depend_action_5,depend_action_6,depend_action_7,description,icon_type
1119501,"祝福之新風",0,0,0.0,111950101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理防禦力。",3002
1119511,"祝福之新風+",0,0,0.0,111951101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的物理防禦力。",3002
1120001,"新年炸裂",1,0,0.0,112000101,112000102,112000103,0,0,0,0,0,0,0,0,0,0,0,"對面前的1名敵人造成特大幅度的魔法傷害，同時中幅度提升魔法攻擊力。依照此技能所造成的傷害量，攻擊力的提升量將會隨之增加。",1002
1120002,"闇影射擊",0,0,0.74,112000201,0,0,0,0,0,0,0,0,0,0,0,0,0,"對面前的 1 名敵人造成中幅度的魔法傷害。",2002
1120003,"祈願之屏障",1,0,0.74,112000301,112000302,112000303,0,0,0,0,0,0,0,0,0,0,0,"中幅度提升全體夥伴的魔法攻擊力，同時展開物理無效的屏障。當自己的魔法攻擊力越高，屏障無效傷害量也會隨之增加。",2013
1120501,"慾求之面紗",0,0,0.0,112050101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的魔法攻擊力。",3003
1120511,"慾求之面紗+",0,0,0.0,112051101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的魔法攻擊力。",3003
1121001,"祝福之巫女神樂",1,0,0.0,112100101,112100102,0,0,0,0,0,0,0,0,0,0,0,0,"中幅度恢復全體夥伴的HP，同時大幅度提升行動速度。",1005
1121002,"賀春旋風",0,0,1.27,112100201,112100202,0,0,0,0,0,0,0,0,0,0,0,0,"對距離最遠的敵人造成小幅度的魔法傷害，同時大幅度擊飛。",2002
1121003,"加護之破魔矢",1,0,0.97,112100301,0,0,0,0,0,0,0,0,0,0,0,0,0,"對己方全體展開魔法無效的屏障。",2013
1121501,"新年之加護",0,0,0.0,112150101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的魔法攻擊力。",3003
1121511,"新年之加護+",0,0,0.0,112151101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的魔法攻擊力。",3003
1122001,"神秘稜鏡",1,0,0.0,112200101,112200102,0,0,0,0,0,0,0,0,0,0,0,0,"對全體敵人造成中幅度的魔法傷害，同時小幅度降低TP。",1002
1122002,"魔法耀光",0,0,1.27,112200201,0,0,0,0,0,0,0,0,0,0,0,0,0,"中幅度降低TP最多的1名敵人的TP。TP達到最大值的角色不在此內。",2017
1122003,"迷霧纏束",1,0,0.97,112200301,112200302,112200303,0,0,0,0,0,112200301,112200302,0,0,0,0,"以距離最遠的1名敵人為中心，對範圍內所有敵人造成小幅度的魔法傷害，同時進行束縛。",2007
1122501,"魔法偵探",0,0,0.0,112250101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理防禦力。",3002
1122511,"魔法偵探+",0,0,0.0,112251101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的物理防禦力。",3002
1123001,"純真箭雨",1,0,0.0,112300101,0,0,0,0,0,0,0,0,0,0,0,0,0,"特大幅度提升全體夥伴的物理攻擊力。",1003
1123002,"純真瞄準",0,0,1.27,112300201,112300202,0,0,0,0,0,0,0,0,0,0,0,0,"以自己為中心，中幅度提升範圍內夥伴的物理攻擊力與物理暴擊。",2003
1123003,"純真狙擊",1,0,0.77,112300301,112300302,0,0,0,0,0,0,0,0,0,0,0,0,"以自己為中心，大幅度提升範圍內夥伴的物理攻擊力，同時對面前的1名敵人造成特大幅度的物理傷害。",2001
1123501,"純真勇氣",0,0,0.0,112350101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理攻擊力。",3001
1123511,"純真勇氣+",0,0,0.0,112351101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的物理攻擊力。",3001
1124001,"Smiling Brave",1,0,0.0,112400101,112400102,112400103,0,0,0,0,0,0,0,0,0,0,0,"對前方範圍內所有敵人造成大幅度的物理傷害，同時中幅度提升全體夥伴的物理攻擊力與魔法攻擊力。",1001
1124002,"Revolution Smile",0,0,1.27,112400201,112400202,0,0,0,0,0,0,0,0,0,0,0,0,"小幅度恢復全體夥伴的TP，同時小幅度提升TP上升",2006
1124003,"Pinky Lively",1,0,0.97,112400301,0,0,0,0,0,0,0,0,0,0,0,0,0,"對前方範圍內的全體敵人造成中幅度的物理傷害。",2001
1124501,"笑顏的魔法",0,0,0.0,112450101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理攻擊力。",3001
1124511,"笑顏的魔法+",0,0,0.0,112451101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的物理攻擊力。",3001
1125001,"Iolite Blue",1,0,0.0,112500101,112500102,0,0,0,0,0,0,0,0,0,0,0,0,"對面前的 1 名敵人造成大幅度的物理傷害，同時對自己展開物理/魔法無效的屏障。",1013
1125002,"L'azool Leo",0,0,0.59,112500201,112500202,112500203,112500204,0,0,0,0,0,0,0,0,0,0,"對前方範圍內所有敵人造成小幅度的物理傷害，同時小幅度降低物理防禦力與魔法防禦力，並且對全體敵人進行挑釁。",2001
1125003,"Hauyne Judgement",1,0,0.59,112500301,0,0,0,0,0,0,0,0,0,0,0,0,0,"使前方範圍內的所有敵人陷入束縛狀態。",2007
1125501,"蒼穹之鼓動",0,0,0.0,112550101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理防禦力。",3002
1125511,"蒼穹之鼓動+",0,0,0.0,112551101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的物理防禦力。",3002
1126001,"Sparkle Magic",1,0,0.0,112600101,112600102,0,0,0,0,0,0,0,0,0,0,0,0,"對面前的1名敵人造成特大幅度的魔法傷害，同時大幅度提升自己的魔法攻擊力。",1002
1126002,"Triple Star",0,0,1.27,112600201,112600202,112600203,0,0,0,0,0,0,0,0,0,0,0,"對面前3名以內的敵人造成小幅度的魔法傷害。此技能的傷害，對越遠的敵人提升越多。",2002
1126003,"前進☆Fight Yell",1,0,0.97,112600301,112600302,0,0,0,0,0,0,112600301,0,0,0,0,0,"以HP最低的1名夥伴為中心，小幅度恢復範圍內所有夥伴的HP。",2005
1126501,"天性的魅力",0,0,0.0,112650101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的魔法攻擊力。",3003
1126511,"天性的魅力+",0,0,0.0,112651101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的魔法攻擊力。",3003
1127001,"堅果大進擊",0,0,0.0,112700101,112700102,0,0,0,0,0,0,0,0,0,0,0,0,"對前方範圍內的敵人造成中幅度的物理傷害，同時小幅度降低物理防禦力。",1001
1127002,"堅果破壞者",0,0,0.0,112700201,112700202,112700203,0,0,0,0,0,0,0,0,0,0,0,"對前方範圍內的敵人造成中幅度的物理傷害，同時中幅度降低物理防禦力，但將會特大幅度降低自己的行動速度。",2001
1127003,"堅果斬擊",0,0,0.62,112700301,112700302,0,0,0,0,0,0,0,0,0,0,0,0,"對前方範圍內的敵人造成小幅度的物理傷害，同時小幅度降低物理防禦力。",2001
1127501,"堅果著裝UP",0,0,0.0,112750101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理攻擊力。",3001
1127511,"堅果著裝UP+",0,0,0.0,112751101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的物理攻擊力。",3001
1128001,"伊麗莎白嘉年華",0,0,0.0,112800101,112800102,0,0,0,0,0,0,112800101,0,0,0,0,0,"對前方範圍內的全體敵人造成中幅度的物理傷害，並且施加混亂狀態。",1024
1128002,"牛奶人生",0,0,0.59,112800201,112800202,0,0,0,0,0,0,0,0,0,0,0,0,"中幅度提升自己的物理攻擊力，再附加持續回復TP的狀態。",2003
1128003,"農人衝擊",0,0,0.59,112800301,112800302,112800303,0,0,0,0,0,0,0,0,0,0,0,"對前方範圍內的全體敵人造成中幅度的物理傷害。依照範圍內敵人的數量，提升所造成的傷害。同時大幅度擊飛面前的1名敵人。",2001
1128501,"人人為伊麗莎白",0,0,0.0,112850101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理攻擊力。",3001
1128511,"人人為伊麗莎白+",0,0,0.0,112851101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的物理攻擊力。",3001
1129001,"幻想齊唱",0,0,0.0,112900101,112900102,0,0,0,0,0,0,0,0,0,0,0,0,"對面前的1名敵人造成小幅度的物理傷害。此技能的傷害會隨著夥伴的人數而增加。此技能造成暴擊時的傷害從2倍變成3倍。",1001
1129002,"奇幻錯覺",0,0,1.27,112900201,112900202,112900203,0,0,0,0,0,0,0,0,0,0,0,"對面前的1名敵人造成小幅度的物理傷害，並且中幅度提升自己的物理暴擊率，再中幅度回復TP。",2001
1129003,"奇幻之箭",0,0,0.97,112900301,112900302,112900303,0,0,0,0,0,0,0,0,0,0,0,"對面前的1名敵人造成中幅度的物理傷害。此技能造成暴擊時，再中幅度降低物理防禦力。",2001
1129501,"全心全意的朋友",0,0,0.0,112950101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理攻擊力。",3001
1129511,"全心全意的朋友+",0,0,0.0,112951101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的物理攻擊力。",3001
1130001,"兔子時鐘",0,0,0.0,113000101,113000102,0,0,0,0,0,0,0,0,0,0,0,0,"大幅度提升全體夥伴的行動速度，再小幅度提升物理防禦力。",1003
1130002,"時間緩行",0,0,1.07,113000201,113000202,113000203,0,0,0,0,0,0,0,0,0,0,0,"小幅度降低全體敵人的行動速度，中幅度降低物理攻擊力，小幅度降低命中。",2004
1130003,"時光終止",0,0,0.83,113000301,0,0,0,0,0,0,0,0,0,0,0,0,0,"使物理攻擊力最高的1名敵人的行動時間停止。",2007
1130501,"兔子靈魂",0,0,0.0,113050101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理防禦力。",3002
1130511,"兔子靈魂+",0,0,0.0,113051101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的物理防禦力。",3002
1132001,"冥海龍蒼夏耀破",1,0,0.0,113200101,113200102,113200103,113200104,0,0,0,0,0,0,0,0,0,0,"對面前的1名敵人造成特大幅度的魔法傷害。剩下的攻擊對象只剩1人時，再大幅度提升自己的魔法攻擊力。",1002
1132002,"羅剎涅槃‧海獄泉",0,0,0.795,113200201,113200202,0,0,0,0,0,0,113200201,0,0,0,0,0,"對面前的1名敵方角色造成中幅度的魔法傷害，並中幅度降低魔法防禦力。",2004
1132003,"夏極‧吸冥姬",1,0,1.125,113200301,113200302,113200303,0,0,0,0,0,0,0,0,0,0,0,"特大幅度降低自己以外全體夥伴的魔法攻擊力，特大幅度提升自己的魔法攻擊力，大幅度提升魔法暴擊率。",2003
1132501,"海極‧冥縛連鎖",0,0,0.0,113250101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的魔法攻擊力。",3003
1132511,"海極‧冥縛連鎖+",0,0,0.0,113251101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的魔法攻擊力。",3003
1802001,"神聖之雨",1,0,0.0,180200101,0,0,0,0,0,0,0,0,0,0,0,0,0,"對全體敵人造成大幅度的魔法傷害。",1002
1802002,"破曉增幅",0,0,0.59,180200201,180200202,180200203,180200204,0,0,0,0,0,0,0,0,0,0,"中幅度回復自己的TP，再小幅度提升自己的魔法攻擊力、魔法暴擊率與魔法攻擊暴擊時的傷害。",2003
1802003,"聖光射擊",1,0,0.59,180200301,180200302,180200303,0,0,0,0,0,180200301,0,0,0,0,0,"以最前方數來第2名敵人為中心，對範圍內的全體敵人造成中幅度的魔法傷害，並小幅度提升進行魔法攻擊的全體夥伴的魔法攻擊力。",2002
1802501,"摯愛回憶",0,0,0.0,180250101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的魔法攻擊力。",3003
1802511,"摯愛回憶+",0,0,0.0,180251101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的魔法攻擊力。",3003
1804001,"超火力全開☆公主突襲",1,0,0.0,180400101,180400102,180400103,180400104,0,0,0,0,0,0,180400103,0,0,0,"對面前的1名敵人造成特大幅度的物理傷害。當貪吃佩可的HP越高時，所造成的傷害會更加提升。當所剩的HP不滿50%時，賦予自己騎士之加護。若在擁有著騎士之加護時HP歸零，將不會被擊倒而是消耗加護同時恢復HP。",1001
1804002,"飯糰時間",0,0,0.92,180400201,180400202,180400203,180400204,0,0,0,0,0,0,180400203,0,0,0,"大幅度提升自己的物理攻擊力。當貪吃佩可的HP越高時，提升攻擊力的數值會更加所提升。當所剩的HP不滿50%時，對自己展開物理/魔法吸收的屏障。",2003
1804003,"皇家斬擊",1,0,0.62,180400301,180400302,180400303,180400304,180400305,180400306,180400307,0,0,0,0,180400303,0,180400303,"對前方範圍內的全體敵人造成中幅度的物理傷害。當貪吃佩可的HP越高時，所造成的傷害會更加提升。當所剩的HP高於50%以上時，依照總計的傷害提升自己的物理攻擊力；當不滿50%時，則依照總計的傷害恢復自身的HP。",2001
1804501,"皇族聖靈",0,0,0.0,180450101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的最大 HP。",3005
1804511,"皇族聖靈+",0,0,0.0,180451101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的最大 HP。",3005
1805001,"極光聖界",1,0,0.0,180500101,180500102,180500103,180500104,180500105,180500106,0,0,0,0,0,0,0,0,"以自己為中心，小幅度回復範圍內的全體夥伴的HP，並展開小幅度提升TP上升的領域。再小幅度提升全體夥伴物理、魔法攻擊暴擊時的傷害，小幅度降低全體敵人的物理、魔法防禦力。",1003
1805002,"微風治癒",0,0,0.66,180500201,0,0,0,0,0,0,0,0,0,0,0,0,0,"小幅度恢復全體夥伴的HP。",2005
1805003,"光芒注目",1,0,0.66,180500301,180500302,180500303,0,0,0,0,0,0,0,0,0,0,0,"大幅度提升全體夥伴的物理攻擊力與魔法攻擊力，同時小幅度恢復TP。",2003
1805501,"純白的天啟",0,0,0.0,180550101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，中幅度提升自己的物理攻擊力。",3001
1805511,"純白的天啟+",0,0,0.0,180551101,0,0,0,0,0,0,0,0,0,0,0,0,0,"戰鬥開始時，大幅度提升自己的物理攻擊力。",3001
2001001,"",0,0,3.0,200100101,0,0,0,0,0,0,0,0,0,0,0,0,0,"向遠方敵人投擲岩石並造成物理傷害",1001
2002001,"",1,0,5.0,200200101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2003001,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2004001,"",0,0,3.0,200400101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2007001,"",1,0,3.0,200700101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2007011,"",1,0,3.0,200701101,200701102,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2008001,"",0,0,3.0,200800101,200800102,0,0,0,0,0,0,200800101,0,0,0,0,0,"向遠方敵人投擲岩石並造成物理傷害",1001
2008011,"",0,0,3.0,200801101,200801102,0,0,0,0,0,0,200801101,0,0,0,0,0,"向遠方敵人投擲岩石並造成物理傷害",1001
2009021,"",0,0,3.0,200902101,0,0,0,0,0,0,0,0,0,0,0,0,0,"多倫多獸",1001
2010001,"",1,0,3.0,201000101,201000102,0,0,0,0,0,0,201000101,0,0,0,0,0,"向遠方敵人投擲岩石並造成物理傷害",1001
2011001,"",0,0,3.0,201100101,0,0,0,0,0,0,0,0,0,0,0,0,0,"向遠方敵人投擲岩石並造成物理傷害",1001
2011011,"",1,0,4.0,201101101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2013001,"",0,0,3.0,201300101,201300102,0,0,0,0,0,0,201300101,0,0,0,0,0,"向遠方敵人投擲岩石並造成物理傷害",1001
2013011,"",0,0,3.0,201301101,201301102,0,0,0,0,0,0,201301101,0,0,0,0,0,"向遠方敵人投擲岩石並造成物理傷害",1001
2013021,"",0,0,3.0,201302101,201302102,0,0,0,0,0,0,201302101,0,0,0,0,0,"向遠方敵人投擲岩石並造成物理傷害",1001
2014001,"",1,0,2.5,201400101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2014002,"",1,0,3.0,201400201,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2015001,"",1,0,5.0,201500101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2015002,"",1,0,3.0,201500201,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2016001,"",1,0,3.0,201600101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2016021,"",1,0,3.0,201602101,201602102,0,0,0,0,0,0,201602101,0,0,0,0,0,sample,1001
2019001,"",0,0,3.0,201900101,201900102,0,0,0,0,0,0,201900101,0,0,0,0,0,sample,1001
2019011,"",0,0,3.0,201901101,201901102,0,0,0,0,0,0,201901101,0,0,0,0,0,"岩漿烏帕魯帕",1001
2020001,"",0,0,3.0,202000101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2023001,"",1,0,3.0,202300101,202300102,0,0,0,0,0,0,202300101,0,0,0,0,0,"向遠方敵人投擲岩石並造成物理傷害",1001
2026001,"",0,0,5.0,202600101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2028001,"",0,0,3.0,202800101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2028021,"",1,0,3.0,202800101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2029031,"",0,0,90.0,202903101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2029032,"",0,0,90.0,202903201,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2029033,"",0,0,90.0,202903301,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2029034,"",0,0,90.0,202903401,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2029041,"",0,0,4.0,202904101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2033011,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2033012,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2033013,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2034001,"",1,0,4.0,203400101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2035001,"",0,0,3.0,203500101,203500102,0,0,0,0,0,0,203500101,0,0,0,0,0,sample,1001
2035011,"",0,0,3.0,203501101,203501102,0,0,0,0,0,0,203501101,0,0,0,0,0,sample,1001
2037001,"",0,0,3.0,203700101,203700102,0,0,0,0,0,0,203700101,0,0,0,0,0,sample,1001
2037021,"",0,0,3.0,203702101,203702102,203702103,0,0,0,0,0,203702101,203702102,0,0,0,0,sample,1001
2042001,"",1,0,5.0,204200101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2043001,"",1,0,3.0,204300101,204300102,0,0,0,0,0,0,204300101,0,0,0,0,0,sample,1001
2044001,"",1,0,3.0,204400101,204400102,0,0,0,0,0,0,204400101,0,0,0,0,0,"向遠方敵人投擲岩石並造成物理傷害",1001
2045021,"",0,0,0.0,204502101,204502102,204502103,0,0,0,0,0,204502101,204502102,0,0,0,0,"棘刺蟹",1001
2046001,"",1,0,3.5,204600101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2047001,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2047002,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2047003,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2047021,"",1,0,3.0,204702101,204702102,0,0,0,0,0,0,204702101,0,0,0,0,0,"狂野野豬　skill",1001
2050001,"",0,0,3.0,205000101,205000102,0,0,0,0,0,0,205000101,205100102,0,0,0,0,sample,1001
2050002,"",0,0,3.0,205000201,205000202,0,0,0,0,0,0,205000201,0,0,0,0,0,sample,1001
2051001,"",0,0,3.0,205100101,205100102,205100103,0,0,0,0,0,0,205100102,0,0,0,0,sample,1001
2052001,"",1,0,3.0,205200101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2053001,"",1,0,3.0,205300101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2054001,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,sample,1001
2054011,"",1,0,3.0,200300101,200300102,0,0,0,0,0,0,200300101,0,0,0,0,0,"熔岩魚",1001
2055001,"",0,0,3.0,205500101,205500102,205500103,0,0,0,0,0,205500101,205500102,0,0,0,0,sample,1001
2058001,"",1,0,3.0,205800101,0,0,0,0,0,0,0,0,0,0,0,0,0,"小霧奇",1001
2058011,"",1,0,3.0,205801101,205801102,205801103,0,0,0,0,0,205801101,205801102,0,0,0,0,"小霧奇",1001
2058012,"",1,0,3.0,205801201,205801202,0,0,0,0,0,0,0,0,0,0,0,0,"小霧奇",1001
2058021,"",1,0,3.0,205802101,0,0,0,0,0,0,0,0,0,0,0,0,0,"小霧奇",1001
2058061,"",1,0,3.0,205806101,0,0,0,0,0,0,0,0,0,0,0,0,0,"小霧奇",1001
2058071,"",1,0,3.0,205807101,205807102,205807103,0,0,0,0,0,205807101,205807102,0,0,0,0,"小霧奇",1001
2058072,"",1,0,3.0,205807201,205807202,0,0,0,0,0,0,0,0,0,0,0,0,"小霧奇",1001
2058081,"",1,0,3.0,205808101,0,0,0,0,0,0,0,0,0,0,0,0,0,"小霧奇",1001
2059001,"",1,0,8.0,205900101,205900102,0,0,0,0,0,0,205900101,0,0,0,0,0,"憤怒烏賊",1001
2060001,"",1,0,4.0,206000101,206000102,206000103,206000104,0,0,0,0,206000101,206000101,206000101,0,0,0,"海獅怪技能",1001
2061001,"",1,0,3.0,206100101,206100102,206100103,0,0,0,0,0,206100101,206100101,0,0,0,0,"睿智權杖",1001
2062001,"",0,0,3.0,206200101,206200102,0,0,0,0,0,0,206200101,0,0,0,0,0,"流氓水獺",1001
2062011,"",0,0,4.0,206201101,206201102,0,0,0,0,0,0,206201101,0,0,0,0,0,"流氓水獺",1001
2063001,"",1,0,5.0,206300101,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2067001,"",0,0,0.0,206700101,206700102,206700103,0,0,0,0,0,206700102,0,0,0,0,0,"對面前的 1 名敵人造成大幅度的物理傷害，並造成附近小範圍內的所有敵人中幅度的物理傷害。",1001
2067002,"",0,0,1.125,206700201,0,0,0,0,0,0,0,0,0,0,0,0,0,"對面前的 1 名敵人造成中幅度的物理傷害。",1001
2067003,"",0,0,1.295,206700301,206700302,0,0,0,0,0,0,0,0,0,0,0,0,"對面前的 1 名敵人造成小幅度的物理傷害，並中幅度的提升自己的物理攻擊力。",1001
2067011,"",0,0,0.0,206701101,206701102,0,0,0,0,0,0,206701101,0,0,0,0,0,"對全體敵人造成物理傷害，並且使其暈眩。",1001
2067012,"",0,0,1.7325,206701201,206701202,206701203,206701204,0,0,0,0,0,0,206701203,0,0,0,"對自己施加挑釁狀態。若動作中受到攻擊，則對前方範圍內的所有敵人造成中幅度物理傷害，再小幅度降低其物理防禦力。",1001
2067013,"",0,0,0.0,206701301,206701302,0,0,0,0,0,0,0,0,0,0,0,0,"對以自己為中心的範圍內所有夥伴施加魔法無效屏障，在中幅提升自己的魔法防禦力。",1001
2067021,"",1,0,0.0,206702101,206702102,206702103,0,0,0,0,0,0,0,0,0,0,0,"提升全體夥伴的魔法防禦+對自己施加吸收魔法的屏障",1001
2067022,"",1,0,1.05,206702201,206702202,0,0,0,0,0,0,0,0,0,0,0,0,"直到受到攻擊前，提升範圍內夥伴的物理防禦與魔法防禦",1001
2067023,"",1,0,1.19,206702301,0,0,0,0,0,0,0,0,0,0,0,0,0,"召喚恢復力場",1001
2068001,"",1,0,999.0,206800101,206800102,206800103,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2068002,"",1,0,999.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2068003,"",1,0,1.0,206800301,206800302,206800303,0,0,0,0,0,0,0,0,0,0,0,sample,1001
2068004,"",1,0,1.0,206800401,206800402,206800403,206800404,206800405,0,0,0,0,0,0,0,0,0,sample,1001
2068011,"",0,0,3.0,206802101,0,0,0,0,0,0,0,0,0,0,0,0,0,"煩惱屏障2",1001
2068021,"",0,0,3.0,206802101,0,0,0,0,0,0,0,0,0,0,0,0,0,"煩惱屏障3",1001
2068041,"",1,0,1.0,206804101,206804102,206804103,0,0,0,0,0,0,0,0,0,0,0,"鏡餅skill1",1001
2068042,"",1,0,1.0,206804201,206804202,206804203,206804204,206804205,0,0,0,0,0,0,0,0,0,"鏡餅skill2",1001
2069001,"",1,0,2.5,206900101,206900102,0,0,0,0,0,0,206900101,0,0,0,0,0,"",1001
2070001,"",1,0,2.5,207000101,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
2070002,"",1,0,0.5,207000201,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
2071001,"",0,0,3.0,207100101,207100102,0,0,0,0,0,0,207100101,0,0,0,0,0,"",1001
2072001,"",0,0,3.0,207200101,207200102,0,0,0,0,0,0,207200101,0,0,0,0,0,"",1001
2073001,"",0,0,8.0,207300101,207300102,207300103,207300104,0,0,0,0,207300101,207300101,207300101,0,0,0,"",1001
2075001,"",0,0,1.5,207500101,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
2075002,"",0,0,1.5,207500201,0,0,0,0,0,0,0,0,0,0,0,0,0,"",1001
2076001,"",0,0,4.0,207600101,207600102,0,0,0,0,0,0,207600101,0,0,0,0,0,"",1001
2076002,"",0,0,0.0,207600201,207600202,207600203,0,0,0,0,0,0,0,0,0,0,0,"",1001
2077001,"",0,0,1.0,207700101,207700102,0,0,0,0,0,0,0,0,0,0,0,0,"當 HP 低於 1 %時，將成為潛行狀態",1001
2077002,"",0,0,1.0,207700201,207700202,0,0,0,0,0,0,0,0,0,0,0,0,"當潛行狀態中非動作停止時賦予自己堅韌，並將自己排除於勝敗判定之外，對一名敵人造成物理傷害",1001
2077021,"",0,0,1.0,207702101,207702102,0,0,0,0,0,0,0,0,0,0,0,0,"當 HP 低於 1 %時，將成為潛行狀態",1001
2077022,"",0,0,1.0,207702201,207702202,0,0,0,0,0,0,0,0,0,0,0,0,"當潛行狀態中非動作停止時賦予自己堅韌，並將自己排除於勝敗判定之外，對一名敵人造成物理傷害",1001
2077032,"",0,0,1.0,207703201,207703202,0,0,0,0,0,0,0,0,0,0,0,0,"當潛行狀態中非動作停止時賦予自己堅韌，並將自己排除於勝敗判定之外，對一名敵人造成物理傷害",1001
